YEAR  MO  DA  HR    LAT     LON Rn2200100
2017   1  24  12  39.85  -90.00  0.29E-11
2017   1  24  12  39.90  -90.00  0.23E-10
2017   1  24  12  39.95  -90.00  0.48E-10
2017   1  24  12  40.00  -90.00  0.77E-10
2017   1  24  12  39.80  -89.95  0.11E-10
2017   1  24  12  39.85  -89.95  0.20E-10
2017   1  24  12  39.90  -89.95  0.60E-10
2017   1  24  12  39.95  -89.95  0.14E-09
2017   1  24  12  40.00  -89.95  0.17E-10
2017   1  24  12  39.75  -89.90  0.88E-11
2017   1  24  12  39.80  -89.90  0.27E-10
2017   1  24  12  39.85  -89.90  0.27E-10
2017   1  24  12  39.90  -89.90  0.12E-09
2017   1  24  12  39.95  -89.90  0.20E-10
2017   1  24  12  39.70  -89.85  0.12E-10
2017   1  24  12  39.75  -89.85  0.16E-10
2017   1  24  12  39.80  -89.85  0.30E-10
2017   1  24  12  39.85  -89.85  0.10E-09
2017   1  24  12  39.90  -89.85  0.26E-10
2017   1  24  12  39.65  -89.80  0.70E-11
2017   1  24  12  39.70  -89.80  0.16E-10
2017   1  24  12  39.75  -89.80  0.19E-10
2017   1  24  12  39.80  -89.80  0.89E-10
2017   1  24  12  39.85  -89.80  0.30E-10
2017   1  24  12  39.60  -89.75  0.23E-11
2017   1  24  12  39.65  -89.75  0.14E-10
2017   1  24  12  39.70  -89.75  0.20E-10
2017   1  24  12  39.75  -89.75  0.66E-10
2017   1  24  12  39.80  -89.75  0.43E-10
2017   1  24  12  39.60  -89.70  0.12E-10
2017   1  24  12  39.65  -89.70  0.18E-10
2017   1  24  12  39.70  -89.70  0.53E-10
2017   1  24  12  39.75  -89.70  0.52E-10
2017   1  24  12  39.55  -89.65  0.69E-11
2017   1  24  12  39.60  -89.65  0.13E-10
2017   1  24  12  39.65  -89.65  0.44E-10
2017   1  24  12  39.70  -89.65  0.62E-10
2017   1  24  12  39.50  -89.60  0.23E-11
2017   1  24  12  39.55  -89.60  0.14E-10
2017   1  24  12  39.60  -89.60  0.34E-10
2017   1  24  12  39.65  -89.60  0.72E-10
2017   1  24  12  39.50  -89.55  0.16E-10
2017   1  24  12  39.55  -89.55  0.29E-10
2017   1  24  12  39.60  -89.55  0.74E-10
2017   1  24  12  39.65  -89.55  0.12E-11
2017   1  24  12  39.45  -89.50  0.91E-11
2017   1  24  12  39.50  -89.50  0.24E-10
2017   1  24  12  39.55  -89.50  0.70E-10
2017   1  24  12  39.60  -89.50  0.52E-11
2017   1  24  12  39.40  -89.45  0.32E-11
2017   1  24  12  39.45  -89.45  0.24E-10
2017   1  24  12  39.50  -89.45  0.73E-10
2017   1  24  12  39.55  -89.45  0.93E-11
2017   1  24  12  39.40  -89.40  0.18E-10
2017   1  24  12  39.45  -89.40  0.69E-10
2017   1  24  12  39.50  -89.40  0.14E-10
2017   1  24  12  39.35  -89.35  0.13E-10
2017   1  24  12  39.40  -89.35  0.69E-10
2017   1  24  12  39.45  -89.35  0.18E-10
2017   1  24  12  39.30  -89.30  0.66E-11
2017   1  24  12  39.35  -89.30  0.63E-10
2017   1  24  12  39.40  -89.30  0.22E-10
2017   1  24  12  39.25  -89.25  0.30E-11
2017   1  24  12  39.30  -89.25  0.57E-10
2017   1  24  12  39.35  -89.25  0.29E-10
2017   1  24  12  39.20  -89.20  0.32E-12
2017   1  24  12  39.25  -89.20  0.51E-10
2017   1  24  12  39.30  -89.20  0.30E-10
2017   1  24  12  39.20  -89.15  0.39E-10
2017   1  24  12  39.25  -89.15  0.33E-10
2017   1  24  12  39.15  -89.10  0.29E-10
2017   1  24  12  39.20  -89.10  0.40E-10
2017   1  24  12  39.10  -89.05  0.21E-10
2017   1  24  12  39.15  -89.05  0.39E-10
2017   1  24  12  39.05  -89.00  0.14E-10
2017   1  24  12  39.10  -89.00  0.35E-10
2017   1  24  12  39.00  -88.95  0.62E-11
2017   1  24  12  39.05  -88.95  0.27E-10
2017   1  24  12  38.95  -88.90  0.77E-12
2017   1  24  12  39.00  -88.90  0.13E-10
2017   1  24  12  38.95  -88.85  0.96E-13
2017   1  24  12  39.00  -88.85  0.96E-13
