YEAR  MO  DA  HR    LAT     LON Rn2200100
2009   9  21  12  40.00  -90.00  0.15E-09
2009   9  21  12  40.05  -90.00  0.92E-10
2009   9  21  12  40.10  -90.00  0.18E-10
2009   9  21  12  40.05  -89.95  0.20E-09
2009   9  21  12  40.10  -89.95  0.11E-09
2009   9  21  12  40.15  -89.95  0.37E-10
2009   9  21  12  40.20  -89.95  0.39E-11
2009   9  21  12  40.10  -89.90  0.11E-09
2009   9  21  12  40.15  -89.90  0.11E-09
2009   9  21  12  40.20  -89.90  0.39E-10
2009   9  21  12  40.25  -89.90  0.10E-10
2009   9  21  12  40.10  -89.85  0.82E-13
2009   9  21  12  40.15  -89.85  0.57E-10
2009   9  21  12  40.20  -89.85  0.11E-09
2009   9  21  12  40.25  -89.85  0.43E-10
2009   9  21  12  40.30  -89.85  0.19E-10
2009   9  21  12  40.35  -89.85  0.71E-12
2009   9  21  12  40.20  -89.80  0.32E-10
2009   9  21  12  40.25  -89.80  0.10E-09
2009   9  21  12  40.30  -89.80  0.36E-10
2009   9  21  12  40.35  -89.80  0.25E-10
2009   9  21  12  40.40  -89.80  0.34E-11
2009   9  21  12  40.25  -89.75  0.91E-11
2009   9  21  12  40.30  -89.75  0.91E-10
2009   9  21  12  40.35  -89.75  0.52E-10
2009   9  21  12  40.40  -89.75  0.32E-10
2009   9  21  12  40.45  -89.75  0.11E-10
2009   9  21  12  40.30  -89.70  0.26E-11
2009   9  21  12  40.35  -89.70  0.60E-10
2009   9  21  12  40.40  -89.70  0.63E-10
2009   9  21  12  40.45  -89.70  0.37E-10
2009   9  21  12  40.50  -89.70  0.23E-10
2009   9  21  12  40.55  -89.70  0.95E-12
2009   9  21  12  40.35  -89.65  0.13E-11
2009   9  21  12  40.40  -89.65  0.35E-10
2009   9  21  12  40.45  -89.65  0.63E-10
2009   9  21  12  40.50  -89.65  0.43E-10
2009   9  21  12  40.55  -89.65  0.33E-10
2009   9  21  12  40.60  -89.65  0.66E-11
2009   9  21  12  40.40  -89.60  0.93E-12
2009   9  21  12  40.45  -89.60  0.17E-10
2009   9  21  12  40.50  -89.60  0.54E-10
2009   9  21  12  40.55  -89.60  0.47E-10
2009   9  21  12  40.60  -89.60  0.40E-10
2009   9  21  12  40.65  -89.60  0.16E-10
2009   9  21  12  40.45  -89.55  0.34E-12
2009   9  21  12  40.50  -89.55  0.82E-11
2009   9  21  12  40.55  -89.55  0.37E-10
2009   9  21  12  40.60  -89.55  0.47E-10
2009   9  21  12  40.65  -89.55  0.44E-10
2009   9  21  12  40.70  -89.55  0.25E-10
2009   9  21  12  40.75  -89.55  0.44E-12
2009   9  21  12  40.50  -89.50  0.84E-13
2009   9  21  12  40.55  -89.50  0.35E-11
2009   9  21  12  40.60  -89.50  0.23E-10
2009   9  21  12  40.65  -89.50  0.41E-10
2009   9  21  12  40.70  -89.50  0.44E-10
2009   9  21  12  40.75  -89.50  0.33E-10
2009   9  21  12  40.80  -89.50  0.52E-12
2009   9  21  12  40.55  -89.45  0.84E-13
2009   9  21  12  40.60  -89.45  0.18E-11
2009   9  21  12  40.65  -89.45  0.11E-10
2009   9  21  12  40.70  -89.45  0.29E-10
2009   9  21  12  40.75  -89.45  0.43E-10
2009   9  21  12  40.80  -89.45  0.30E-10
2009   9  21  12  40.85  -89.45  0.15E-12
2009   9  21  12  40.65  -89.40  0.91E-12
2009   9  21  12  40.70  -89.40  0.51E-11
2009   9  21  12  40.75  -89.40  0.12E-10
2009   9  21  12  40.80  -89.40  0.24E-10
2009   9  21  12  40.85  -89.40  0.95E-11
2009   9  21  12  40.70  -89.35  0.16E-12
2009   9  21  12  40.75  -89.35  0.17E-11
2009   9  21  12  40.80  -89.35  0.54E-11
2009   9  21  12  40.85  -89.35  0.97E-11
2009   9  21  12  40.90  -89.35  0.36E-11
2009   9  21  12  40.80  -89.30  0.51E-12
2009   9  21  12  40.85  -89.30  0.36E-11
2009   9  21  12  40.90  -89.30  0.41E-11
2009   9  21  12  40.95  -89.30  0.97E-12
2009   9  21  12  40.85  -89.25  0.85E-13
2009   9  21  12  40.90  -89.25  0.12E-11
2009   9  21  12  40.95  -89.25  0.13E-11
2009   9  21  12  41.00  -89.25  0.23E-12
2009   9  21  12  40.95  -89.20  0.24E-12
2009   9  21  12  41.00  -89.20  0.41E-12
2009   9  21  12  41.05  -89.15  0.84E-13
