YEAR  MO  DA  HR    LAT     LON Rn2200100
2016   8  22  12  40.00  -90.00  0.96E-10
2016   8  22  12  39.95  -89.95  0.88E-13
2016   8  22  12  40.00  -89.95  0.12E-09
2016   8  22  12  40.05  -89.95  0.63E-10
2016   8  22  12  39.95  -89.90  0.46E-11
2016   8  22  12  40.00  -89.90  0.47E-10
2016   8  22  12  40.05  -89.90  0.11E-09
2016   8  22  12  40.10  -89.90  0.22E-12
2016   8  22  12  39.95  -89.85  0.11E-10
2016   8  22  12  40.00  -89.85  0.31E-10
2016   8  22  12  40.05  -89.85  0.84E-10
2016   8  22  12  40.10  -89.85  0.21E-10
2016   8  22  12  39.90  -89.80  0.98E-13
2016   8  22  12  39.95  -89.80  0.16E-10
2016   8  22  12  40.00  -89.80  0.22E-10
2016   8  22  12  40.05  -89.80  0.57E-10
2016   8  22  12  40.10  -89.80  0.42E-10
2016   8  22  12  39.90  -89.75  0.73E-12
2016   8  22  12  39.95  -89.75  0.17E-10
2016   8  22  12  40.00  -89.75  0.18E-10
2016   8  22  12  40.05  -89.75  0.33E-10
2016   8  22  12  40.10  -89.75  0.55E-10
2016   8  22  12  39.90  -89.70  0.29E-11
2016   8  22  12  39.95  -89.70  0.16E-10
2016   8  22  12  40.00  -89.70  0.15E-10
2016   8  22  12  40.05  -89.70  0.21E-10
2016   8  22  12  40.10  -89.70  0.56E-10
2016   8  22  12  40.15  -89.70  0.72E-11
2016   8  22  12  39.90  -89.65  0.49E-11
2016   8  22  12  39.95  -89.65  0.15E-10
2016   8  22  12  40.00  -89.65  0.14E-10
2016   8  22  12  40.05  -89.65  0.18E-10
2016   8  22  12  40.10  -89.65  0.44E-10
2016   8  22  12  40.15  -89.65  0.16E-10
2016   8  22  12  39.85  -89.60  0.20E-12
2016   8  22  12  39.90  -89.60  0.58E-11
2016   8  22  12  39.95  -89.60  0.13E-10
2016   8  22  12  40.00  -89.60  0.12E-10
2016   8  22  12  40.05  -89.60  0.16E-10
2016   8  22  12  40.10  -89.60  0.33E-10
2016   8  22  12  40.15  -89.60  0.24E-10
2016   8  22  12  39.85  -89.55  0.59E-12
2016   8  22  12  39.90  -89.55  0.73E-11
2016   8  22  12  39.95  -89.55  0.11E-10
2016   8  22  12  40.00  -89.55  0.11E-10
2016   8  22  12  40.05  -89.55  0.15E-10
2016   8  22  12  40.10  -89.55  0.25E-10
2016   8  22  12  40.15  -89.55  0.28E-10
2016   8  22  12  39.85  -89.50  0.10E-11
2016   8  22  12  39.90  -89.50  0.71E-11
2016   8  22  12  39.95  -89.50  0.10E-10
2016   8  22  12  40.00  -89.50  0.96E-11
2016   8  22  12  40.05  -89.50  0.13E-10
2016   8  22  12  40.10  -89.50  0.24E-10
2016   8  22  12  40.15  -89.50  0.28E-10
2016   8  22  12  39.85  -89.45  0.15E-11
2016   8  22  12  39.90  -89.45  0.69E-11
2016   8  22  12  39.95  -89.45  0.89E-11
2016   8  22  12  40.00  -89.45  0.93E-11
2016   8  22  12  40.05  -89.45  0.14E-10
2016   8  22  12  40.10  -89.45  0.20E-10
2016   8  22  12  40.15  -89.45  0.26E-10
2016   8  22  12  39.80  -89.40  0.49E-13
2016   8  22  12  39.85  -89.40  0.13E-11
2016   8  22  12  39.90  -89.40  0.68E-11
2016   8  22  12  39.95  -89.40  0.88E-11
2016   8  22  12  40.00  -89.40  0.87E-11
2016   8  22  12  40.05  -89.40  0.13E-10
2016   8  22  12  40.10  -89.40  0.20E-10
2016   8  22  12  40.15  -89.40  0.26E-10
2016   8  22  12  40.20  -89.40  0.76E-12
2016   8  22  12  39.85  -89.35  0.17E-11
2016   8  22  12  39.90  -89.35  0.64E-11
2016   8  22  12  39.95  -89.35  0.83E-11
2016   8  22  12  40.00  -89.35  0.84E-11
2016   8  22  12  40.05  -89.35  0.12E-10
2016   8  22  12  40.10  -89.35  0.21E-10
2016   8  22  12  40.15  -89.35  0.20E-10
2016   8  22  12  40.20  -89.35  0.84E-12
2016   8  22  12  39.80  -89.30  0.97E-13
2016   8  22  12  39.85  -89.30  0.21E-11
2016   8  22  12  39.90  -89.30  0.62E-11
2016   8  22  12  39.95  -89.30  0.77E-11
2016   8  22  12  40.00  -89.30  0.87E-11
2016   8  22  12  40.05  -89.30  0.12E-10
2016   8  22  12  40.10  -89.30  0.22E-10
2016   8  22  12  40.15  -89.30  0.17E-10
2016   8  22  12  40.20  -89.30  0.87E-12
2016   8  22  12  39.80  -89.25  0.24E-12
2016   8  22  12  39.85  -89.25  0.26E-11
2016   8  22  12  39.90  -89.25  0.62E-11
2016   8  22  12  39.95  -89.25  0.71E-11
2016   8  22  12  40.00  -89.25  0.94E-11
2016   8  22  12  40.05  -89.25  0.14E-10
2016   8  22  12  40.10  -89.25  0.22E-10
2016   8  22  12  40.15  -89.25  0.12E-10
2016   8  22  12  40.20  -89.25  0.65E-12
2016   8  22  12  39.80  -89.20  0.34E-12
2016   8  22  12  39.85  -89.20  0.22E-11
2016   8  22  12  39.90  -89.20  0.59E-11
2016   8  22  12  39.95  -89.20  0.84E-11
2016   8  22  12  40.00  -89.20  0.87E-11
2016   8  22  12  40.05  -89.20  0.13E-10
2016   8  22  12  40.10  -89.20  0.23E-10
2016   8  22  12  40.15  -89.20  0.90E-11
2016   8  22  12  39.80  -89.15  0.58E-12
2016   8  22  12  39.85  -89.15  0.22E-11
2016   8  22  12  39.90  -89.15  0.62E-11
2016   8  22  12  39.95  -89.15  0.84E-11
2016   8  22  12  40.00  -89.15  0.97E-11
2016   8  22  12  40.05  -89.15  0.14E-10
2016   8  22  12  40.10  -89.15  0.22E-10
2016   8  22  12  40.15  -89.15  0.69E-11
2016   8  22  12  39.80  -89.10  0.58E-12
2016   8  22  12  39.85  -89.10  0.23E-11
2016   8  22  12  39.90  -89.10  0.55E-11
2016   8  22  12  39.95  -89.10  0.92E-11
2016   8  22  12  40.00  -89.10  0.93E-11
2016   8  22  12  40.05  -89.10  0.14E-10
2016   8  22  12  40.10  -89.10  0.15E-10
2016   8  22  12  40.15  -89.10  0.44E-11
