YEAR  MO  DA  HR    LAT     LON Rn2200100
2007   9   9  12  39.75  -90.15  0.39E-11
2007   9   9  12  39.80  -90.15  0.97E-12
2007   9   9  12  39.70  -90.10  0.12E-10
2007   9   9  12  39.75  -90.10  0.36E-10
2007   9   9  12  39.80  -90.10  0.50E-10
2007   9   9  12  39.85  -90.10  0.36E-10
2007   9   9  12  39.90  -90.10  0.27E-11
2007   9   9  12  39.50  -90.05  0.97E-12
2007   9   9  12  39.55  -90.05  0.21E-11
2007   9   9  12  39.60  -90.05  0.58E-11
2007   9   9  12  39.65  -90.05  0.14E-10
2007   9   9  12  39.70  -90.05  0.28E-10
2007   9   9  12  39.75  -90.05  0.39E-10
2007   9   9  12  39.80  -90.05  0.46E-10
2007   9   9  12  39.85  -90.05  0.70E-10
2007   9   9  12  39.90  -90.05  0.85E-10
2007   9   9  12  39.95  -90.05  0.38E-10
2007   9   9  12  39.50  -90.00  0.83E-11
2007   9   9  12  39.55  -90.00  0.23E-10
2007   9   9  12  39.60  -90.00  0.29E-10
2007   9   9  12  39.65  -90.00  0.33E-10
2007   9   9  12  39.70  -90.00  0.39E-10
2007   9   9  12  39.75  -90.00  0.63E-10
2007   9   9  12  39.80  -90.00  0.99E-10
2007   9   9  12  39.85  -90.00  0.12E-09
2007   9   9  12  39.90  -90.00  0.18E-09
2007   9   9  12  39.95  -90.00  0.34E-09
2007   9   9  12  40.00  -90.00  0.14E-09
2007   9   9  12  39.50  -89.95  0.68E-12
2007   9   9  12  39.55  -89.95  0.13E-10
2007   9   9  12  39.60  -89.95  0.39E-10
2007   9   9  12  39.65  -89.95  0.57E-10
2007   9   9  12  39.70  -89.95  0.91E-10
2007   9   9  12  39.75  -89.95  0.12E-09
2007   9   9  12  39.80  -89.95  0.14E-09
2007   9   9  12  39.85  -89.95  0.16E-09
2007   9   9  12  39.90  -89.95  0.15E-09
2007   9   9  12  39.95  -89.95  0.50E-10
2007   9   9  12  39.50  -89.90  0.49E-12
2007   9   9  12  39.55  -89.90  0.23E-11
2007   9   9  12  39.60  -89.90  0.92E-11
2007   9   9  12  39.65  -89.90  0.25E-10
2007   9   9  12  39.70  -89.90  0.47E-10
2007   9   9  12  39.75  -89.90  0.46E-10
2007   9   9  12  39.80  -89.90  0.38E-10
2007   9   9  12  39.85  -89.90  0.18E-10
2007   9   9  12  39.90  -89.90  0.23E-11
2007   9   9  12  39.55  -89.85  0.14E-11
2007   9   9  12  39.60  -89.85  0.29E-11
2007   9   9  12  39.65  -89.85  0.73E-11
2007   9   9  12  39.70  -89.85  0.88E-11
2007   9   9  12  39.75  -89.85  0.67E-11
2007   9   9  12  39.80  -89.85  0.27E-11
2007   9   9  12  39.85  -89.85  0.83E-12
2007   9   9  12  39.60  -89.80  0.76E-12
2007   9   9  12  39.65  -89.80  0.77E-12
2007   9   9  12  39.70  -89.80  0.12E-11
2007   9   9  12  39.75  -89.80  0.77E-12
2007   9   9  12  39.80  -89.80  0.16E-12
2007   9   9  12  39.65  -89.75  0.44E-12
2007   9   9  12  39.70  -89.75  0.33E-12
