YEAR  MO  DA  HR    LAT     LON Rn2200100
2009   6  23  12  39.95  -90.65  0.38E-11
2009   6  23  12  40.00  -90.65  0.86E-11
2009   6  23  12  39.90  -90.60  0.13E-10
2009   6  23  12  39.95  -90.60  0.38E-10
2009   6  23  12  40.00  -90.60  0.62E-10
2009   6  23  12  39.85  -90.55  0.13E-10
2009   6  23  12  39.90  -90.55  0.35E-10
2009   6  23  12  39.95  -90.55  0.33E-10
2009   6  23  12  40.00  -90.55  0.78E-10
2009   6  23  12  39.80  -90.50  0.95E-11
2009   6  23  12  39.85  -90.50  0.23E-10
2009   6  23  12  39.90  -90.50  0.29E-10
2009   6  23  12  39.95  -90.50  0.27E-10
2009   6  23  12  40.00  -90.50  0.83E-10
2009   6  23  12  39.80  -90.45  0.77E-11
2009   6  23  12  39.85  -90.45  0.20E-10
2009   6  23  12  39.90  -90.45  0.28E-10
2009   6  23  12  39.95  -90.45  0.29E-10
2009   6  23  12  40.00  -90.45  0.91E-10
2009   6  23  12  39.80  -90.40  0.44E-11
2009   6  23  12  39.85  -90.40  0.18E-10
2009   6  23  12  39.90  -90.40  0.28E-10
2009   6  23  12  39.95  -90.40  0.33E-10
2009   6  23  12  40.00  -90.40  0.87E-10
2009   6  23  12  39.80  -90.35  0.34E-11
2009   6  23  12  39.85  -90.35  0.17E-10
2009   6  23  12  39.90  -90.35  0.23E-10
2009   6  23  12  39.95  -90.35  0.31E-10
2009   6  23  12  40.00  -90.35  0.10E-09
2009   6  23  12  39.80  -90.30  0.22E-11
2009   6  23  12  39.85  -90.30  0.17E-10
2009   6  23  12  39.90  -90.30  0.24E-10
2009   6  23  12  39.95  -90.30  0.28E-10
2009   6  23  12  40.00  -90.30  0.11E-09
2009   6  23  12  39.80  -90.25  0.15E-11
2009   6  23  12  39.85  -90.25  0.16E-10
2009   6  23  12  39.90  -90.25  0.22E-10
2009   6  23  12  39.95  -90.25  0.28E-10
2009   6  23  12  40.00  -90.25  0.11E-09
2009   6  23  12  39.80  -90.20  0.37E-12
2009   6  23  12  39.85  -90.20  0.16E-10
2009   6  23  12  39.90  -90.20  0.21E-10
2009   6  23  12  39.95  -90.20  0.31E-10
2009   6  23  12  40.00  -90.20  0.14E-09
2009   6  23  12  39.85  -90.15  0.16E-10
2009   6  23  12  39.90  -90.15  0.22E-10
2009   6  23  12  39.95  -90.15  0.34E-10
2009   6  23  12  40.00  -90.15  0.12E-09
2009   6  23  12  39.85  -90.10  0.17E-10
2009   6  23  12  39.90  -90.10  0.26E-10
2009   6  23  12  39.95  -90.10  0.49E-10
2009   6  23  12  40.00  -90.10  0.15E-09
2009   6  23  12  39.85  -90.05  0.16E-10
2009   6  23  12  39.90  -90.05  0.31E-10
2009   6  23  12  39.95  -90.05  0.45E-10
2009   6  23  12  40.00  -90.05  0.19E-09
2009   6  23  12  39.85  -90.00  0.18E-10
2009   6  23  12  39.90  -90.00  0.36E-10
2009   6  23  12  39.95  -90.00  0.75E-10
2009   6  23  12  40.00  -90.00  0.96E-10
2009   6  23  12  39.85  -89.95  0.12E-10
2009   6  23  12  39.90  -89.95  0.37E-10
2009   6  23  12  39.95  -89.95  0.54E-10
2009   6  23  12  40.00  -89.95  0.23E-11
2009   6  23  12  39.85  -89.90  0.26E-11
2009   6  23  12  39.90  -89.90  0.16E-10
2009   6  23  12  39.95  -89.90  0.23E-11
