YEAR  MO  DA  HR    LAT     LON Rn2200100
2013   5   2  12  40.10  -90.40  0.29E-12
2013   5   2  12  40.00  -90.35  0.29E-12
2013   5   2  12  40.05  -90.35  0.73E-12
2013   5   2  12  40.10  -90.35  0.73E-12
2013   5   2  12  40.15  -90.35  0.15E-11
2013   5   2  12  40.20  -90.35  0.15E-11
2013   5   2  12  40.25  -90.35  0.98E-12
2013   5   2  12  40.00  -90.30  0.28E-11
2013   5   2  12  40.05  -90.30  0.66E-11
2013   5   2  12  40.10  -90.30  0.96E-11
2013   5   2  12  40.15  -90.30  0.94E-11
2013   5   2  12  40.20  -90.30  0.94E-11
2013   5   2  12  40.25  -90.30  0.81E-11
2013   5   2  12  40.30  -90.30  0.54E-11
2013   5   2  12  40.35  -90.30  0.22E-12
2013   5   2  12  39.95  -90.25  0.29E-12
2013   5   2  12  40.00  -90.25  0.87E-11
2013   5   2  12  40.05  -90.25  0.16E-10
2013   5   2  12  40.10  -90.25  0.17E-10
2013   5   2  12  40.15  -90.25  0.19E-10
2013   5   2  12  40.20  -90.25  0.14E-10
2013   5   2  12  40.25  -90.25  0.11E-10
2013   5   2  12  40.30  -90.25  0.12E-10
2013   5   2  12  40.35  -90.25  0.53E-11
2013   5   2  12  39.95  -90.20  0.97E-12
2013   5   2  12  40.00  -90.20  0.18E-10
2013   5   2  12  40.05  -90.20  0.23E-10
2013   5   2  12  40.10  -90.20  0.23E-10
2013   5   2  12  40.15  -90.20  0.21E-10
2013   5   2  12  40.20  -90.20  0.20E-10
2013   5   2  12  40.25  -90.20  0.18E-10
2013   5   2  12  40.30  -90.20  0.17E-10
2013   5   2  12  40.35  -90.20  0.63E-11
2013   5   2  12  39.95  -90.15  0.24E-11
2013   5   2  12  40.00  -90.15  0.24E-10
2013   5   2  12  40.05  -90.15  0.30E-10
2013   5   2  12  40.10  -90.15  0.26E-10
2013   5   2  12  40.15  -90.15  0.23E-10
2013   5   2  12  40.20  -90.15  0.24E-10
2013   5   2  12  40.25  -90.15  0.29E-10
2013   5   2  12  40.30  -90.15  0.14E-10
2013   5   2  12  40.35  -90.15  0.98E-13
2013   5   2  12  39.95  -90.10  0.69E-11
2013   5   2  12  40.00  -90.10  0.59E-10
2013   5   2  12  40.05  -90.10  0.63E-10
2013   5   2  12  40.10  -90.10  0.39E-10
2013   5   2  12  40.15  -90.10  0.45E-10
2013   5   2  12  40.20  -90.10  0.41E-10
2013   5   2  12  40.25  -90.10  0.11E-10
2013   5   2  12  39.95  -90.05  0.48E-10
2013   5   2  12  40.00  -90.05  0.23E-09
2013   5   2  12  40.05  -90.05  0.12E-09
2013   5   2  12  40.10  -90.05  0.78E-10
2013   5   2  12  40.15  -90.05  0.28E-10
2013   5   2  12  40.20  -90.05  0.12E-12
2013   5   2  12  39.95  -90.00  0.25E-09
2013   5   2  12  40.00  -90.00  0.55E-09
2013   5   2  12  40.05  -90.00  0.57E-10
2013   5   2  12  39.95  -89.95  0.58E-10
