YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   4  17  12  40.00  -90.00  0.35E-09
2015   4  17  12  40.00  -89.95  0.38E-09
2015   4  17  12  40.05  -89.95  0.18E-09
2015   4  17  12  40.00  -89.90  0.76E-10
2015   4  17  12  40.05  -89.90  0.36E-09
2015   4  17  12  40.00  -89.85  0.12E-10
2015   4  17  12  40.05  -89.85  0.26E-09
2015   4  17  12  40.10  -89.85  0.73E-10
2015   4  17  12  40.05  -89.80  0.99E-10
2015   4  17  12  40.10  -89.80  0.19E-09
2015   4  17  12  40.05  -89.75  0.40E-10
2015   4  17  12  40.10  -89.75  0.21E-09
2015   4  17  12  40.05  -89.70  0.26E-11
2015   4  17  12  40.10  -89.70  0.20E-09
2015   4  17  12  40.15  -89.70  0.39E-12
2015   4  17  12  40.10  -89.65  0.14E-09
2015   4  17  12  40.15  -89.65  0.61E-11
2015   4  17  12  40.10  -89.60  0.36E-10
2015   4  17  12  40.15  -89.60  0.38E-11
2015   4  17  12  40.10  -89.55  0.27E-11
2015   4  17  12  40.15  -89.55  0.13E-11
2015   4  17  12  40.15  -89.50  0.65E-12
2015   4  17  12  40.15  -89.45  0.33E-12
