YEAR  MO  DA  HR    LAT     LON Rn2200100
2014   6  26  12  40.00  -90.00  0.16E-09
2014   6  26  12  40.05  -90.00  0.13E-09
2014   6  26  12  40.10  -90.00  0.16E-10
2014   6  26  12  40.00  -89.95  0.99E-10
2014   6  26  12  40.05  -89.95  0.18E-09
2014   6  26  12  40.10  -89.95  0.80E-10
2014   6  26  12  40.15  -89.95  0.34E-11
2014   6  26  12  40.00  -89.90  0.54E-10
2014   6  26  12  40.05  -89.90  0.89E-10
2014   6  26  12  40.10  -89.90  0.98E-10
2014   6  26  12  40.15  -89.90  0.38E-10
2014   6  26  12  40.00  -89.85  0.44E-10
2014   6  26  12  40.05  -89.85  0.53E-10
2014   6  26  12  40.10  -89.85  0.75E-10
2014   6  26  12  40.15  -89.85  0.47E-10
2014   6  26  12  40.00  -89.80  0.30E-10
2014   6  26  12  40.05  -89.80  0.45E-10
2014   6  26  12  40.10  -89.80  0.54E-10
2014   6  26  12  40.15  -89.80  0.59E-10
2014   6  26  12  40.20  -89.80  0.35E-11
2014   6  26  12  40.00  -89.75  0.23E-10
2014   6  26  12  40.05  -89.75  0.41E-10
2014   6  26  12  40.10  -89.75  0.42E-10
2014   6  26  12  40.15  -89.75  0.45E-10
2014   6  26  12  40.20  -89.75  0.81E-11
2014   6  26  12  40.00  -89.70  0.19E-10
2014   6  26  12  40.05  -89.70  0.37E-10
2014   6  26  12  40.10  -89.70  0.37E-10
2014   6  26  12  40.15  -89.70  0.43E-10
2014   6  26  12  40.20  -89.70  0.74E-11
2014   6  26  12  40.00  -89.65  0.15E-10
2014   6  26  12  40.05  -89.65  0.34E-10
2014   6  26  12  40.10  -89.65  0.34E-10
2014   6  26  12  40.15  -89.65  0.38E-10
2014   6  26  12  40.20  -89.65  0.62E-11
2014   6  26  12  40.00  -89.60  0.11E-10
2014   6  26  12  40.05  -89.60  0.32E-10
2014   6  26  12  40.10  -89.60  0.32E-10
2014   6  26  12  40.15  -89.60  0.41E-10
2014   6  26  12  40.20  -89.60  0.70E-11
2014   6  26  12  40.00  -89.55  0.74E-11
2014   6  26  12  40.05  -89.55  0.30E-10
2014   6  26  12  40.10  -89.55  0.31E-10
2014   6  26  12  40.15  -89.55  0.36E-10
2014   6  26  12  40.20  -89.55  0.23E-11
2014   6  26  12  40.00  -89.50  0.50E-11
2014   6  26  12  40.05  -89.50  0.28E-10
2014   6  26  12  40.10  -89.50  0.31E-10
2014   6  26  12  40.15  -89.50  0.34E-10
2014   6  26  12  40.00  -89.45  0.13E-11
2014   6  26  12  40.05  -89.45  0.27E-10
2014   6  26  12  40.10  -89.45  0.31E-10
2014   6  26  12  40.15  -89.45  0.34E-10
2014   6  26  12  40.05  -89.40  0.24E-10
2014   6  26  12  40.10  -89.40  0.29E-10
2014   6  26  12  40.15  -89.40  0.25E-10
2014   6  26  12  40.05  -89.35  0.20E-10
2014   6  26  12  40.10  -89.35  0.32E-10
2014   6  26  12  40.15  -89.35  0.22E-10
2014   6  26  12  40.05  -89.30  0.15E-10
2014   6  26  12  40.10  -89.30  0.31E-10
2014   6  26  12  40.15  -89.30  0.20E-10
2014   6  26  12  40.05  -89.25  0.12E-10
2014   6  26  12  40.10  -89.25  0.31E-10
2014   6  26  12  40.15  -89.25  0.13E-10
2014   6  26  12  40.05  -89.20  0.67E-11
2014   6  26  12  40.10  -89.20  0.31E-10
2014   6  26  12  40.15  -89.20  0.85E-11
2014   6  26  12  40.05  -89.15  0.22E-11
2014   6  26  12  40.10  -89.15  0.31E-10
2014   6  26  12  40.15  -89.15  0.19E-11
2014   6  26  12  40.10  -89.10  0.24E-10
2014   6  26  12  40.10  -89.05  0.91E-11
2014   6  26  12  40.10  -89.00  0.11E-11
