YEAR  MO  DA  HR    LAT     LON Rn2200100
2007   7   6  12  39.95  -90.00  0.77E-10
2007   7   6  12  40.00  -90.00  0.40E-10
2007   7   6  12  39.85  -89.95  0.48E-11
2007   7   6  12  39.90  -89.95  0.14E-09
2007   7   6  12  39.95  -89.95  0.16E-09
2007   7   6  12  39.80  -89.90  0.27E-10
2007   7   6  12  39.85  -89.90  0.15E-09
2007   7   6  12  39.90  -89.90  0.94E-10
2007   7   6  12  39.70  -89.85  0.76E-11
2007   7   6  12  39.75  -89.85  0.53E-10
2007   7   6  12  39.80  -89.85  0.13E-09
2007   7   6  12  39.85  -89.85  0.65E-10
2007   7   6  12  39.65  -89.80  0.92E-11
2007   7   6  12  39.70  -89.80  0.71E-10
2007   7   6  12  39.75  -89.80  0.93E-10
2007   7   6  12  39.80  -89.80  0.51E-10
2007   7   6  12  39.60  -89.75  0.11E-10
2007   7   6  12  39.65  -89.75  0.70E-10
2007   7   6  12  39.70  -89.75  0.87E-10
2007   7   6  12  39.75  -89.75  0.38E-10
2007   7   6  12  39.55  -89.70  0.12E-10
2007   7   6  12  39.60  -89.70  0.75E-10
2007   7   6  12  39.65  -89.70  0.92E-10
2007   7   6  12  39.70  -89.70  0.22E-10
2007   7   6  12  39.50  -89.65  0.15E-10
2007   7   6  12  39.55  -89.65  0.63E-10
2007   7   6  12  39.60  -89.65  0.82E-10
2007   7   6  12  39.65  -89.65  0.64E-11
2007   7   6  12  39.45  -89.60  0.10E-10
2007   7   6  12  39.50  -89.60  0.82E-10
2007   7   6  12  39.55  -89.60  0.73E-10
2007   7   6  12  39.40  -89.55  0.13E-10
2007   7   6  12  39.45  -89.55  0.98E-10
2007   7   6  12  39.50  -89.55  0.42E-10
2007   7   6  12  39.35  -89.50  0.21E-10
2007   7   6  12  39.40  -89.50  0.91E-10
2007   7   6  12  39.45  -89.50  0.14E-10
2007   7   6  12  39.30  -89.45  0.36E-10
2007   7   6  12  39.35  -89.45  0.74E-10
2007   7   6  12  39.40  -89.45  0.30E-11
2007   7   6  12  39.20  -89.40  0.32E-12
2007   7   6  12  39.25  -89.40  0.53E-10
2007   7   6  12  39.30  -89.40  0.47E-10
2007   7   6  12  39.15  -89.35  0.71E-11
2007   7   6  12  39.20  -89.35  0.58E-10
2007   7   6  12  39.25  -89.35  0.16E-10
2007   7   6  12  39.10  -89.30  0.20E-10
2007   7   6  12  39.15  -89.30  0.36E-10
2007   7   6  12  39.20  -89.30  0.58E-12
2007   7   6  12  39.00  -89.25  0.87E-12
2007   7   6  12  39.05  -89.25  0.18E-10
2007   7   6  12  39.10  -89.25  0.13E-10
2007   7   6  12  39.00  -89.20  0.64E-11
2007   7   6  12  39.05  -89.20  0.11E-11
