YEAR  MO  DA  HR    LAT     LON Rn2200100
2016   9  14  12  39.95  -90.00  0.57E-10
2016   9  14  12  40.00  -90.00  0.63E-10
2016   9  14  12  39.90  -89.95  0.11E-09
2016   9  14  12  39.95  -89.95  0.17E-09
2016   9  14  12  40.00  -89.95  0.11E-10
2016   9  14  12  39.80  -89.90  0.37E-10
2016   9  14  12  39.85  -89.90  0.14E-09
2016   9  14  12  39.90  -89.90  0.94E-10
2016   9  14  12  39.95  -89.90  0.36E-10
2016   9  14  12  39.70  -89.85  0.10E-10
2016   9  14  12  39.75  -89.85  0.76E-10
2016   9  14  12  39.80  -89.85  0.10E-09
2016   9  14  12  39.85  -89.85  0.52E-10
2016   9  14  12  39.90  -89.85  0.34E-10
2016   9  14  12  39.95  -89.85  0.59E-12
2016   9  14  12  39.65  -89.80  0.31E-10
2016   9  14  12  39.70  -89.80  0.87E-10
2016   9  14  12  39.75  -89.80  0.75E-10
2016   9  14  12  39.80  -89.80  0.45E-10
2016   9  14  12  39.85  -89.80  0.24E-10
2016   9  14  12  39.90  -89.80  0.29E-11
2016   9  14  12  39.60  -89.75  0.47E-10
2016   9  14  12  39.65  -89.75  0.88E-10
2016   9  14  12  39.70  -89.75  0.58E-10
2016   9  14  12  39.75  -89.75  0.27E-10
2016   9  14  12  39.80  -89.75  0.19E-10
2016   9  14  12  39.85  -89.75  0.98E-12
2016   9  14  12  39.55  -89.70  0.61E-10
2016   9  14  12  39.60  -89.70  0.82E-10
2016   9  14  12  39.65  -89.70  0.40E-10
2016   9  14  12  39.70  -89.70  0.21E-10
2016   9  14  12  39.75  -89.70  0.12E-10
2016   9  14  12  39.45  -89.65  0.83E-13
2016   9  14  12  39.50  -89.65  0.63E-10
2016   9  14  12  39.55  -89.65  0.72E-10
2016   9  14  12  39.60  -89.65  0.30E-10
2016   9  14  12  39.65  -89.65  0.18E-10
2016   9  14  12  39.70  -89.65  0.53E-11
2016   9  14  12  39.45  -89.60  0.55E-10
2016   9  14  12  39.50  -89.60  0.62E-10
2016   9  14  12  39.55  -89.60  0.27E-10
2016   9  14  12  39.60  -89.60  0.14E-10
2016   9  14  12  39.65  -89.60  0.80E-12
2016   9  14  12  39.40  -89.55  0.34E-10
2016   9  14  12  39.45  -89.55  0.58E-10
2016   9  14  12  39.50  -89.55  0.28E-10
2016   9  14  12  39.55  -89.55  0.88E-11
2016   9  14  12  39.60  -89.55  0.73E-13
2016   9  14  12  39.35  -89.50  0.13E-10
2016   9  14  12  39.40  -89.50  0.56E-10
2016   9  14  12  39.45  -89.50  0.29E-10
2016   9  14  12  39.50  -89.50  0.69E-11
2016   9  14  12  39.30  -89.45  0.75E-12
2016   9  14  12  39.35  -89.45  0.41E-10
2016   9  14  12  39.40  -89.45  0.30E-10
2016   9  14  12  39.45  -89.45  0.71E-11
2016   9  14  12  39.50  -89.45  0.73E-13
2016   9  14  12  39.30  -89.40  0.11E-10
2016   9  14  12  39.35  -89.40  0.36E-10
2016   9  14  12  39.40  -89.40  0.97E-11
2016   9  14  12  39.45  -89.40  0.22E-12
2016   9  14  12  39.30  -89.35  0.19E-10
2016   9  14  12  39.35  -89.35  0.15E-10
2016   9  14  12  39.40  -89.35  0.22E-12
2016   9  14  12  39.30  -89.30  0.10E-10
2016   9  14  12  39.35  -89.30  0.18E-11
2016   9  14  12  39.30  -89.25  0.44E-12
2016   9  14  12  39.35  -89.25  0.73E-13
