YEAR  MO  DA  HR    LAT     LON Rn2200100
2008   7  22  12  40.00  -90.00  0.16E-09
2008   7  22  12  40.00  -89.95  0.35E-09
2008   7  22  12  40.05  -89.95  0.11E-09
2008   7  22  12  40.00  -89.90  0.13E-09
2008   7  22  12  40.05  -89.90  0.22E-09
2008   7  22  12  39.95  -89.85  0.38E-12
2008   7  22  12  40.00  -89.85  0.68E-10
2008   7  22  12  40.05  -89.85  0.21E-09
2008   7  22  12  39.95  -89.80  0.47E-11
2008   7  22  12  40.00  -89.80  0.59E-10
2008   7  22  12  40.05  -89.80  0.14E-09
2008   7  22  12  40.10  -89.80  0.16E-11
2008   7  22  12  39.95  -89.75  0.16E-10
2008   7  22  12  40.00  -89.75  0.45E-10
2008   7  22  12  40.05  -89.75  0.11E-09
2008   7  22  12  40.10  -89.75  0.44E-11
2008   7  22  12  39.95  -89.70  0.19E-10
2008   7  22  12  40.00  -89.70  0.39E-10
2008   7  22  12  40.05  -89.70  0.94E-10
2008   7  22  12  40.10  -89.70  0.87E-12
2008   7  22  12  39.95  -89.65  0.19E-10
2008   7  22  12  40.00  -89.65  0.35E-10
2008   7  22  12  40.05  -89.65  0.78E-10
2008   7  22  12  39.95  -89.60  0.22E-10
2008   7  22  12  40.00  -89.60  0.32E-10
2008   7  22  12  40.05  -89.60  0.66E-10
2008   7  22  12  39.95  -89.55  0.21E-10
2008   7  22  12  40.00  -89.55  0.33E-10
2008   7  22  12  40.05  -89.55  0.53E-10
2008   7  22  12  39.95  -89.50  0.20E-10
2008   7  22  12  40.00  -89.50  0.34E-10
2008   7  22  12  40.05  -89.50  0.42E-10
2008   7  22  12  39.95  -89.45  0.20E-10
2008   7  22  12  40.00  -89.45  0.37E-10
2008   7  22  12  40.05  -89.45  0.28E-10
2008   7  22  12  39.95  -89.40  0.18E-10
2008   7  22  12  40.00  -89.40  0.42E-10
2008   7  22  12  40.05  -89.40  0.15E-10
2008   7  22  12  39.95  -89.35  0.13E-10
2008   7  22  12  40.00  -89.35  0.48E-10
2008   7  22  12  40.05  -89.35  0.13E-11
2008   7  22  12  39.95  -89.30  0.50E-11
2008   7  22  12  40.00  -89.30  0.40E-10
2008   7  22  12  39.95  -89.25  0.27E-11
2008   7  22  12  40.00  -89.25  0.25E-10
2008   7  22  12  39.95  -89.20  0.27E-11
2008   7  22  12  40.00  -89.20  0.12E-10
2008   7  22  12  39.95  -89.15  0.23E-11
2008   7  22  12  40.00  -89.15  0.19E-11
2008   7  22  12  39.95  -89.10  0.11E-11
2008   7  22  12  39.95  -89.05  0.21E-12
