YEAR  MO  DA  HR    LAT     LON Rn2200100
2011   2  26  12  39.85  -90.30  0.23E-11
2011   2  26  12  39.90  -90.30  0.83E-12
2011   2  26  12  39.75  -90.25  0.46E-12
2011   2  26  12  39.80  -90.25  0.13E-10
2011   2  26  12  39.85  -90.25  0.27E-10
2011   2  26  12  39.90  -90.25  0.28E-10
2011   2  26  12  39.95  -90.25  0.16E-10
2011   2  26  12  40.00  -90.25  0.33E-12
2011   2  26  12  39.75  -90.20  0.68E-11
2011   2  26  12  39.80  -90.20  0.40E-10
2011   2  26  12  39.85  -90.20  0.43E-10
2011   2  26  12  39.90  -90.20  0.41E-10
2011   2  26  12  39.95  -90.20  0.38E-10
2011   2  26  12  40.00  -90.20  0.34E-10
2011   2  26  12  39.75  -90.15  0.21E-10
2011   2  26  12  39.80  -90.15  0.48E-10
2011   2  26  12  39.85  -90.15  0.62E-10
2011   2  26  12  39.90  -90.15  0.61E-10
2011   2  26  12  39.95  -90.15  0.51E-10
2011   2  26  12  40.00  -90.15  0.46E-10
2011   2  26  12  40.05  -90.15  0.22E-10
2011   2  26  12  39.70  -90.10  0.58E-12
2011   2  26  12  39.75  -90.10  0.30E-10
2011   2  26  12  39.80  -90.10  0.58E-10
2011   2  26  12  39.85  -90.10  0.79E-10
2011   2  26  12  39.90  -90.10  0.79E-10
2011   2  26  12  39.95  -90.10  0.63E-10
2011   2  26  12  40.00  -90.10  0.81E-10
2011   2  26  12  40.05  -90.10  0.28E-10
2011   2  26  12  39.70  -90.05  0.12E-11
2011   2  26  12  39.75  -90.05  0.31E-10
2011   2  26  12  39.80  -90.05  0.59E-10
2011   2  26  12  39.85  -90.05  0.78E-10
2011   2  26  12  39.90  -90.05  0.10E-09
2011   2  26  12  39.95  -90.05  0.12E-09
2011   2  26  12  40.00  -90.05  0.14E-09
2011   2  26  12  40.05  -90.05  0.17E-11
2011   2  26  12  39.75  -90.00  0.23E-10
2011   2  26  12  39.80  -90.00  0.51E-10
2011   2  26  12  39.85  -90.00  0.72E-10
2011   2  26  12  39.90  -90.00  0.91E-10
2011   2  26  12  39.95  -90.00  0.12E-09
2011   2  26  12  40.00  -90.00  0.18E-09
2011   2  26  12  39.75  -89.95  0.69E-11
2011   2  26  12  39.80  -89.95  0.39E-10
2011   2  26  12  39.85  -89.95  0.61E-10
2011   2  26  12  39.90  -89.95  0.90E-10
2011   2  26  12  39.95  -89.95  0.89E-10
2011   2  26  12  40.00  -89.95  0.16E-11
2011   2  26  12  39.80  -89.90  0.10E-10
2011   2  26  12  39.85  -89.90  0.31E-10
2011   2  26  12  39.90  -89.90  0.30E-10
2011   2  26  12  39.95  -89.90  0.73E-12
2011   2  26  12  39.85  -89.85  0.59E-12
2011   2  26  12  39.90  -89.85  0.15E-12
