YEAR  MO  DA  HR    LAT     LON Rn2200100
2009   6  16  12  40.80  -92.60  0.21E-12
2009   6  16  12  40.85  -92.60  0.59E-13
2009   6  16  12  40.75  -92.55  0.30E-13
2009   6  16  12  40.80  -92.55  0.11E-11
2009   6  16  12  40.85  -92.55  0.24E-12
2009   6  16  12  40.90  -92.55  0.30E-13
2009   6  16  12  40.95  -92.55  0.59E-13
2009   6  16  12  41.10  -92.55  0.30E-13
2009   6  16  12  40.75  -92.50  0.24E-12
2009   6  16  12  40.80  -92.50  0.18E-11
2009   6  16  12  40.85  -92.50  0.48E-12
2009   6  16  12  40.90  -92.50  0.27E-12
2009   6  16  12  40.95  -92.50  0.24E-12
2009   6  16  12  41.10  -92.50  0.30E-13
2009   6  16  12  40.75  -92.45  0.83E-12
2009   6  16  12  40.80  -92.45  0.23E-11
2009   6  16  12  40.85  -92.45  0.68E-12
2009   6  16  12  40.90  -92.45  0.42E-12
2009   6  16  12  40.95  -92.45  0.39E-12
2009   6  16  12  41.00  -92.45  0.60E-13
2009   6  16  12  41.05  -92.45  0.18E-12
2009   6  16  12  40.75  -92.40  0.21E-11
2009   6  16  12  40.80  -92.40  0.23E-11
2009   6  16  12  40.85  -92.40  0.96E-12
2009   6  16  12  40.90  -92.40  0.66E-12
2009   6  16  12  40.95  -92.40  0.51E-12
2009   6  16  12  41.00  -92.40  0.89E-13
2009   6  16  12  41.05  -92.40  0.15E-12
2009   6  16  12  40.75  -92.35  0.33E-11
2009   6  16  12  40.80  -92.35  0.25E-11
2009   6  16  12  40.85  -92.35  0.12E-11
2009   6  16  12  40.90  -92.35  0.83E-12
2009   6  16  12  40.95  -92.35  0.42E-12
2009   6  16  12  41.00  -92.35  0.12E-12
2009   6  16  12  41.05  -92.35  0.15E-12
2009   6  16  12  40.70  -92.30  0.23E-12
2009   6  16  12  40.75  -92.30  0.51E-11
2009   6  16  12  40.80  -92.30  0.27E-11
2009   6  16  12  40.85  -92.30  0.12E-11
2009   6  16  12  40.90  -92.30  0.95E-12
2009   6  16  12  40.95  -92.30  0.93E-13
2009   6  16  12  41.00  -92.30  0.12E-12
2009   6  16  12  41.05  -92.30  0.19E-12
2009   6  16  12  40.70  -92.25  0.10E-11
2009   6  16  12  40.75  -92.25  0.55E-11
2009   6  16  12  40.80  -92.25  0.26E-11
2009   6  16  12  40.85  -92.25  0.11E-11
2009   6  16  12  40.90  -92.25  0.96E-12
2009   6  16  12  40.95  -92.25  0.13E-12
2009   6  16  12  41.00  -92.25  0.34E-12
2009   6  16  12  41.05  -92.25  0.66E-13
2009   6  16  12  40.70  -92.20  0.25E-11
2009   6  16  12  40.75  -92.20  0.64E-11
2009   6  16  12  40.80  -92.20  0.20E-11
2009   6  16  12  40.85  -92.20  0.13E-11
2009   6  16  12  40.90  -92.20  0.57E-12
2009   6  16  12  40.95  -92.20  0.32E-12
2009   6  16  12  41.00  -92.20  0.21E-12
2009   6  16  12  40.70  -92.15  0.52E-11
2009   6  16  12  40.75  -92.15  0.58E-11
2009   6  16  12  40.80  -92.15  0.19E-11
2009   6  16  12  40.85  -92.15  0.13E-11
2009   6  16  12  40.90  -92.15  0.38E-12
2009   6  16  12  40.95  -92.15  0.44E-12
2009   6  16  12  41.00  -92.15  0.13E-12
2009   6  16  12  40.65  -92.10  0.13E-12
2009   6  16  12  40.70  -92.10  0.82E-11
2009   6  16  12  40.75  -92.10  0.49E-11
2009   6  16  12  40.80  -92.10  0.17E-11
2009   6  16  12  40.85  -92.10  0.14E-11
2009   6  16  12  40.90  -92.10  0.32E-12
2009   6  16  12  40.95  -92.10  0.38E-12
2009   6  16  12  41.00  -92.10  0.63E-13
2009   6  16  12  40.65  -92.05  0.84E-12
2009   6  16  12  40.70  -92.05  0.10E-10
2009   6  16  12  40.75  -92.05  0.43E-11
2009   6  16  12  40.80  -92.05  0.18E-11
2009   6  16  12  40.85  -92.05  0.10E-11
2009   6  16  12  40.90  -92.05  0.45E-12
2009   6  16  12  40.95  -92.05  0.25E-12
2009   6  16  12  41.00  -92.05  0.30E-13
2009   6  16  12  40.65  -92.00  0.34E-11
2009   6  16  12  40.70  -92.00  0.11E-10
2009   6  16  12  40.75  -92.00  0.33E-11
2009   6  16  12  40.80  -92.00  0.20E-11
2009   6  16  12  40.85  -92.00  0.78E-12
2009   6  16  12  40.90  -92.00  0.39E-12
2009   6  16  12  40.95  -92.00  0.96E-13
2009   6  16  12  41.00  -92.00  0.30E-13
2009   6  16  12  40.65  -91.95  0.74E-11
2009   6  16  12  40.70  -91.95  0.96E-11
2009   6  16  12  40.75  -91.95  0.26E-11
2009   6  16  12  40.80  -91.95  0.17E-11
2009   6  16  12  40.85  -91.95  0.62E-12
2009   6  16  12  40.90  -91.95  0.25E-12
2009   6  16  12  40.95  -91.95  0.92E-13
2009   6  16  12  40.60  -91.90  0.32E-13
2009   6  16  12  40.65  -91.90  0.13E-10
2009   6  16  12  40.70  -91.90  0.74E-11
2009   6  16  12  40.75  -91.90  0.27E-11
2009   6  16  12  40.80  -91.90  0.11E-11
2009   6  16  12  40.85  -91.90  0.46E-12
2009   6  16  12  40.90  -91.90  0.15E-12
2009   6  16  12  40.95  -91.90  0.59E-13
2009   6  16  12  40.60  -91.85  0.13E-11
2009   6  16  12  40.65  -91.85  0.16E-10
2009   6  16  12  40.70  -91.85  0.60E-11
2009   6  16  12  40.75  -91.85  0.23E-11
2009   6  16  12  40.80  -91.85  0.82E-12
2009   6  16  12  40.85  -91.85  0.42E-12
2009   6  16  12  40.90  -91.85  0.22E-12
2009   6  16  12  40.60  -91.80  0.53E-11
2009   6  16  12  40.65  -91.80  0.16E-10
2009   6  16  12  40.70  -91.80  0.44E-11
2009   6  16  12  40.75  -91.80  0.16E-11
2009   6  16  12  40.80  -91.80  0.81E-12
2009   6  16  12  40.85  -91.80  0.25E-12
2009   6  16  12  40.90  -91.80  0.92E-13
2009   6  16  12  40.55  -91.75  0.97E-13
2009   6  16  12  40.60  -91.75  0.13E-10
2009   6  16  12  40.65  -91.75  0.13E-10
2009   6  16  12  40.70  -91.75  0.35E-11
2009   6  16  12  40.75  -91.75  0.12E-11
2009   6  16  12  40.80  -91.75  0.61E-12
2009   6  16  12  40.85  -91.75  0.28E-12
2009   6  16  12  40.90  -91.75  0.30E-13
2009   6  16  12  40.55  -91.70  0.90E-12
2009   6  16  12  40.60  -91.70  0.18E-10
2009   6  16  12  40.65  -91.70  0.92E-11
2009   6  16  12  40.70  -91.70  0.26E-11
2009   6  16  12  40.75  -91.70  0.11E-11
2009   6  16  12  40.80  -91.70  0.38E-12
2009   6  16  12  40.85  -91.70  0.12E-12
2009   6  16  12  40.55  -91.65  0.35E-11
2009   6  16  12  40.60  -91.65  0.21E-10
2009   6  16  12  40.65  -91.65  0.66E-11
2009   6  16  12  40.70  -91.65  0.14E-11
2009   6  16  12  40.75  -91.65  0.90E-12
2009   6  16  12  40.80  -91.65  0.25E-12
2009   6  16  12  40.85  -91.65  0.12E-12
2009   6  16  12  40.55  -91.60  0.11E-10
2009   6  16  12  40.60  -91.60  0.19E-10
2009   6  16  12  40.65  -91.60  0.41E-11
2009   6  16  12  40.70  -91.60  0.15E-11
2009   6  16  12  40.75  -91.60  0.48E-12
2009   6  16  12  40.80  -91.60  0.16E-12
2009   6  16  12  40.50  -91.55  0.32E-12
2009   6  16  12  40.55  -91.55  0.21E-10
2009   6  16  12  40.60  -91.55  0.13E-10
2009   6  16  12  40.65  -91.55  0.27E-11
2009   6  16  12  40.70  -91.55  0.11E-11
2009   6  16  12  40.75  -91.55  0.32E-12
2009   6  16  12  40.80  -91.55  0.12E-12
2009   6  16  12  40.50  -91.50  0.25E-11
2009   6  16  12  40.55  -91.50  0.27E-10
2009   6  16  12  40.60  -91.50  0.84E-11
2009   6  16  12  40.65  -91.50  0.20E-11
2009   6  16  12  40.70  -91.50  0.58E-12
2009   6  16  12  40.75  -91.50  0.22E-12
2009   6  16  12  40.50  -91.45  0.10E-10
2009   6  16  12  40.55  -91.45  0.26E-10
2009   6  16  12  40.60  -91.45  0.50E-11
2009   6  16  12  40.65  -91.45  0.13E-11
2009   6  16  12  40.70  -91.45  0.35E-12
2009   6  16  12  40.75  -91.45  0.12E-12
2009   6  16  12  40.45  -91.40  0.13E-12
2009   6  16  12  40.50  -91.40  0.24E-10
2009   6  16  12  40.55  -91.40  0.17E-10
2009   6  16  12  40.60  -91.40  0.26E-11
2009   6  16  12  40.65  -91.40  0.64E-12
2009   6  16  12  40.70  -91.40  0.38E-12
2009   6  16  12  40.45  -91.35  0.25E-11
2009   6  16  12  40.50  -91.35  0.33E-10
2009   6  16  12  40.55  -91.35  0.95E-11
2009   6  16  12  40.60  -91.35  0.17E-11
2009   6  16  12  40.65  -91.35  0.42E-12
2009   6  16  12  40.70  -91.35  0.94E-13
2009   6  16  12  40.45  -91.30  0.12E-10
2009   6  16  12  40.50  -91.30  0.32E-10
2009   6  16  12  40.55  -91.30  0.47E-11
2009   6  16  12  40.60  -91.30  0.97E-12
2009   6  16  12  40.65  -91.30  0.41E-12
2009   6  16  12  40.45  -91.25  0.30E-10
2009   6  16  12  40.50  -91.25  0.19E-10
2009   6  16  12  40.55  -91.25  0.23E-11
2009   6  16  12  40.60  -91.25  0.58E-12
2009   6  16  12  40.65  -91.25  0.19E-12
2009   6  16  12  40.40  -91.20  0.25E-11
2009   6  16  12  40.45  -91.20  0.40E-10
2009   6  16  12  40.50  -91.20  0.88E-11
2009   6  16  12  40.55  -91.20  0.12E-11
2009   6  16  12  40.60  -91.20  0.35E-12
2009   6  16  12  40.40  -91.15  0.15E-10
2009   6  16  12  40.45  -91.15  0.35E-10
2009   6  16  12  40.50  -91.15  0.38E-11
2009   6  16  12  40.55  -91.15  0.83E-12
