YEAR  MO  DA  HR    LAT     LON Rn2200100
2009   6   5  12  39.40  -90.15  0.97E-13
2009   6   5  12  39.45  -90.15  0.48E-12
2009   6   5  12  39.50  -90.15  0.97E-13
2009   6   5  12  39.15  -90.10  0.97E-13
2009   6   5  12  39.20  -90.10  0.29E-12
2009   6   5  12  39.25  -90.10  0.12E-11
2009   6   5  12  39.30  -90.10  0.33E-11
2009   6   5  12  39.35  -90.10  0.78E-11
2009   6   5  12  39.40  -90.10  0.16E-10
2009   6   5  12  39.45  -90.10  0.25E-10
2009   6   5  12  39.50  -90.10  0.34E-10
2009   6   5  12  39.55  -90.10  0.43E-10
2009   6   5  12  39.60  -90.10  0.53E-10
2009   6   5  12  39.65  -90.10  0.59E-10
2009   6   5  12  39.70  -90.10  0.56E-10
2009   6   5  12  39.75  -90.10  0.41E-10
2009   6   5  12  39.80  -90.10  0.10E-10
2009   6   5  12  39.10  -90.05  0.19E-12
2009   6   5  12  39.15  -90.05  0.87E-12
2009   6   5  12  39.20  -90.05  0.28E-11
2009   6   5  12  39.25  -90.05  0.52E-11
2009   6   5  12  39.30  -90.05  0.10E-10
2009   6   5  12  39.35  -90.05  0.15E-10
2009   6   5  12  39.40  -90.05  0.16E-10
2009   6   5  12  39.45  -90.05  0.16E-10
2009   6   5  12  39.50  -90.05  0.20E-10
2009   6   5  12  39.55  -90.05  0.21E-10
2009   6   5  12  39.60  -90.05  0.20E-10
2009   6   5  12  39.65  -90.05  0.27E-10
2009   6   5  12  39.70  -90.05  0.41E-10
2009   6   5  12  39.75  -90.05  0.75E-10
2009   6   5  12  39.80  -90.05  0.13E-09
2009   6   5  12  39.85  -90.05  0.16E-09
2009   6   5  12  39.90  -90.05  0.19E-09
2009   6   5  12  39.95  -90.05  0.63E-10
2009   6   5  12  39.10  -90.00  0.19E-12
2009   6   5  12  39.15  -90.00  0.11E-11
2009   6   5  12  39.20  -90.00  0.22E-11
2009   6   5  12  39.25  -90.00  0.57E-11
2009   6   5  12  39.30  -90.00  0.90E-11
2009   6   5  12  39.35  -90.00  0.98E-11
2009   6   5  12  39.40  -90.00  0.11E-10
2009   6   5  12  39.45  -90.00  0.15E-10
2009   6   5  12  39.50  -90.00  0.13E-10
2009   6   5  12  39.55  -90.00  0.12E-10
2009   6   5  12  39.60  -90.00  0.16E-10
2009   6   5  12  39.65  -90.00  0.17E-10
2009   6   5  12  39.70  -90.00  0.23E-10
2009   6   5  12  39.75  -90.00  0.26E-10
2009   6   5  12  39.80  -90.00  0.33E-10
2009   6   5  12  39.85  -90.00  0.50E-10
2009   6   5  12  39.90  -90.00  0.82E-10
2009   6   5  12  39.95  -90.00  0.28E-09
2009   6   5  12  40.00  -90.00  0.23E-09
2009   6   5  12  39.35  -89.95  0.22E-12
2009   6   5  12  39.40  -89.95  0.20E-12
2009   6   5  12  39.45  -89.95  0.97E-12
2009   6   5  12  39.50  -89.95  0.11E-11
2009   6   5  12  39.55  -89.95  0.31E-11
2009   6   5  12  39.60  -89.95  0.53E-11
2009   6   5  12  39.65  -89.95  0.68E-11
2009   6   5  12  39.70  -89.95  0.12E-10
2009   6   5  12  39.75  -89.95  0.16E-10
2009   6   5  12  39.80  -89.95  0.30E-10
2009   6   5  12  39.85  -89.95  0.41E-10
2009   6   5  12  39.90  -89.95  0.59E-10
2009   6   5  12  39.95  -89.95  0.12E-09
2009   6   5  12  40.00  -89.95  0.68E-10
2009   6   5  12  39.80  -89.90  0.14E-11
2009   6   5  12  39.85  -89.90  0.13E-10
2009   6   5  12  39.90  -89.90  0.33E-10
2009   6   5  12  39.95  -89.90  0.39E-10
