YEAR  MO  DA  HR    LAT     LON Rn2200100
2017   6   1  12  40.00  -90.00  0.64E-10
2017   6   1  12  39.90  -89.95  0.27E-12
2017   6   1  12  39.95  -89.95  0.11E-09
2017   6   1  12  40.00  -89.95  0.42E-10
2017   6   1  12  39.85  -89.90  0.13E-11
2017   6   1  12  39.90  -89.90  0.53E-10
2017   6   1  12  39.95  -89.90  0.75E-10
2017   6   1  12  40.00  -89.90  0.21E-11
2017   6   1  12  39.80  -89.85  0.19E-12
2017   6   1  12  39.85  -89.85  0.35E-10
2017   6   1  12  39.90  -89.85  0.61E-10
2017   6   1  12  39.95  -89.85  0.24E-10
2017   6   1  12  39.75  -89.80  0.65E-13
2017   6   1  12  39.80  -89.80  0.23E-10
2017   6   1  12  39.85  -89.80  0.49E-10
2017   6   1  12  39.90  -89.80  0.23E-10
2017   6   1  12  39.95  -89.80  0.11E-10
2017   6   1  12  39.75  -89.75  0.15E-10
2017   6   1  12  39.80  -89.75  0.43E-10
2017   6   1  12  39.85  -89.75  0.26E-10
2017   6   1  12  39.90  -89.75  0.15E-10
2017   6   1  12  39.95  -89.75  0.37E-11
2017   6   1  12  39.70  -89.70  0.80E-11
2017   6   1  12  39.75  -89.70  0.39E-10
2017   6   1  12  39.80  -89.70  0.30E-10
2017   6   1  12  39.85  -89.70  0.11E-10
2017   6   1  12  39.90  -89.70  0.12E-10
2017   6   1  12  39.65  -89.65  0.23E-11
2017   6   1  12  39.70  -89.65  0.31E-10
2017   6   1  12  39.75  -89.65  0.30E-10
2017   6   1  12  39.80  -89.65  0.98E-11
2017   6   1  12  39.85  -89.65  0.95E-11
2017   6   1  12  39.90  -89.65  0.68E-11
2017   6   1  12  39.60  -89.60  0.45E-12
2017   6   1  12  39.65  -89.60  0.22E-10
2017   6   1  12  39.70  -89.60  0.32E-10
2017   6   1  12  39.75  -89.60  0.13E-10
2017   6   1  12  39.80  -89.60  0.79E-11
2017   6   1  12  39.85  -89.60  0.93E-11
2017   6   1  12  39.90  -89.60  0.27E-11
2017   6   1  12  39.60  -89.55  0.10E-10
2017   6   1  12  39.65  -89.55  0.32E-10
2017   6   1  12  39.70  -89.55  0.17E-10
2017   6   1  12  39.75  -89.55  0.71E-11
2017   6   1  12  39.80  -89.55  0.67E-11
2017   6   1  12  39.85  -89.55  0.73E-11
2017   6   1  12  39.90  -89.55  0.59E-13
2017   6   1  12  39.55  -89.50  0.19E-11
2017   6   1  12  39.60  -89.50  0.28E-10
