YEAR  MO  DA  HR    LAT     LON Rn2200100
2010   1   7  12  40.00  -90.00  0.96E-10
2010   1   7  12  40.05  -90.00  0.19E-10
2010   1   7  12  40.00  -89.95  0.29E-10
2010   1   7  12  40.05  -89.95  0.26E-09
2010   1   7  12  40.10  -89.95  0.69E-11
2010   1   7  12  40.05  -89.90  0.10E-09
2010   1   7  12  40.10  -89.90  0.18E-09
2010   1   7  12  40.15  -89.90  0.43E-11
2010   1   7  12  40.10  -89.85  0.15E-09
2010   1   7  12  40.15  -89.85  0.12E-09
2010   1   7  12  40.20  -89.85  0.15E-11
2010   1   7  12  40.10  -89.80  0.89E-11
2010   1   7  12  40.15  -89.80  0.15E-09
2010   1   7  12  40.20  -89.80  0.77E-10
2010   1   7  12  40.25  -89.80  0.15E-12
2010   1   7  12  40.15  -89.75  0.36E-10
2010   1   7  12  40.20  -89.75  0.13E-09
2010   1   7  12  40.25  -89.75  0.49E-10
2010   1   7  12  40.15  -89.70  0.19E-12
2010   1   7  12  40.20  -89.70  0.62E-10
2010   1   7  12  40.25  -89.70  0.11E-09
2010   1   7  12  40.30  -89.70  0.26E-10
2010   1   7  12  40.20  -89.65  0.14E-11
2010   1   7  12  40.25  -89.65  0.75E-10
2010   1   7  12  40.30  -89.65  0.89E-10
2010   1   7  12  40.35  -89.65  0.14E-10
2010   1   7  12  40.25  -89.60  0.52E-11
2010   1   7  12  40.30  -89.60  0.75E-10
2010   1   7  12  40.35  -89.60  0.77E-10
2010   1   7  12  40.40  -89.60  0.80E-11
2010   1   7  12  40.25  -89.55  0.30E-12
2010   1   7  12  40.30  -89.55  0.87E-11
2010   1   7  12  40.35  -89.55  0.67E-10
2010   1   7  12  40.40  -89.55  0.62E-10
2010   1   7  12  40.45  -89.55  0.78E-11
2010   1   7  12  40.30  -89.50  0.84E-12
2010   1   7  12  40.35  -89.50  0.11E-10
2010   1   7  12  40.40  -89.50  0.49E-10
2010   1   7  12  40.45  -89.50  0.52E-10
2010   1   7  12  40.50  -89.50  0.12E-10
2010   1   7  12  40.35  -89.45  0.13E-11
2010   1   7  12  40.40  -89.45  0.95E-11
2010   1   7  12  40.45  -89.45  0.29E-10
2010   1   7  12  40.50  -89.45  0.37E-10
2010   1   7  12  40.55  -89.45  0.17E-10
2010   1   7  12  40.60  -89.45  0.32E-12
2010   1   7  12  40.40  -89.40  0.12E-11
2010   1   7  12  40.45  -89.40  0.80E-11
2010   1   7  12  40.50  -89.40  0.15E-10
2010   1   7  12  40.55  -89.40  0.22E-10
2010   1   7  12  40.60  -89.40  0.15E-10
2010   1   7  12  40.65  -89.40  0.30E-11
2010   1   7  12  40.40  -89.35  0.55E-13
2010   1   7  12  40.45  -89.35  0.11E-11
2010   1   7  12  40.50  -89.35  0.54E-11
2010   1   7  12  40.55  -89.35  0.72E-11
2010   1   7  12  40.60  -89.35  0.10E-10
2010   1   7  12  40.65  -89.35  0.73E-11
2010   1   7  12  40.70  -89.35  0.59E-12
2010   1   7  12  40.50  -89.30  0.79E-12
2010   1   7  12  40.55  -89.30  0.32E-11
2010   1   7  12  40.60  -89.30  0.29E-11
2010   1   7  12  40.65  -89.30  0.34E-11
2010   1   7  12  40.70  -89.30  0.64E-12
2010   1   7  12  40.55  -89.25  0.63E-12
2010   1   7  12  40.60  -89.25  0.13E-11
2010   1   7  12  40.65  -89.25  0.12E-11
2010   1   7  12  40.70  -89.25  0.35E-12
2010   1   7  12  40.65  -89.20  0.37E-12
2010   1   7  12  40.70  -89.20  0.15E-12
2010   1   7  12  40.70  -89.15  0.99E-13
2010   1   7  12  40.75  -89.15  0.49E-13
