YEAR  MO  DA  HR    LAT     LON Rn2200100
2011   9  11  12  40.00  -90.25  0.16E-11
2011   9  11  12  40.00  -90.20  0.62E-10
2011   9  11  12  40.00  -90.15  0.13E-09
2011   9  11  12  40.00  -90.10  0.19E-09
2011   9  11  12  40.05  -90.10  0.58E-11
2011   9  11  12  39.95  -90.05  0.28E-11
2011   9  11  12  40.00  -90.05  0.28E-09
2011   9  11  12  40.05  -90.05  0.29E-10
2011   9  11  12  39.95  -90.00  0.20E-10
2011   9  11  12  40.00  -90.00  0.37E-09
2011   9  11  12  40.05  -90.00  0.62E-10
2011   9  11  12  39.90  -89.95  0.79E-11
2011   9  11  12  39.95  -89.95  0.91E-10
2011   9  11  12  40.00  -89.95  0.35E-09
2011   9  11  12  40.05  -89.95  0.68E-10
2011   9  11  12  39.90  -89.90  0.19E-10
2011   9  11  12  39.95  -89.90  0.15E-09
2011   9  11  12  40.00  -89.90  0.23E-09
2011   9  11  12  40.05  -89.90  0.38E-11
2011   9  11  12  39.90  -89.85  0.47E-10
2011   9  11  12  39.95  -89.85  0.13E-09
2011   9  11  12  40.00  -89.85  0.13E-09
2011   9  11  12  39.90  -89.80  0.37E-10
2011   9  11  12  39.95  -89.80  0.15E-09
2011   9  11  12  40.00  -89.80  0.23E-11
2011   9  11  12  39.90  -89.75  0.24E-10
2011   9  11  12  39.95  -89.75  0.28E-10
