YEAR  MO  DA  HR    LAT     LON Rn2200100
2016   5  11  12  39.95  -90.15  0.30E-10
2016   5  11  12  40.00  -90.15  0.17E-12
2016   5  11  12  39.95  -90.10  0.38E-10
2016   5  11  12  40.00  -90.10  0.46E-10
2016   5  11  12  39.95  -90.05  0.18E-10
2016   5  11  12  40.00  -90.05  0.14E-09
2016   5  11  12  39.95  -90.00  0.39E-11
2016   5  11  12  40.00  -90.00  0.24E-09
2016   5  11  12  40.00  -89.95  0.24E-09
2016   5  11  12  40.00  -89.90  0.20E-09
2016   5  11  12  40.00  -89.85  0.18E-09
2016   5  11  12  40.00  -89.80  0.16E-09
2016   5  11  12  40.00  -89.75  0.16E-09
2016   5  11  12  40.05  -89.75  0.33E-12
2016   5  11  12  40.00  -89.70  0.15E-09
2016   5  11  12  40.05  -89.70  0.82E-12
2016   5  11  12  40.00  -89.65  0.14E-09
2016   5  11  12  40.05  -89.65  0.34E-12
2016   5  11  12  40.00  -89.60  0.13E-09
2016   5  11  12  40.05  -89.60  0.25E-11
2016   5  11  12  40.00  -89.55  0.12E-09
2016   5  11  12  40.05  -89.55  0.18E-11
2016   5  11  12  40.00  -89.50  0.11E-09
2016   5  11  12  40.05  -89.50  0.52E-11
2016   5  11  12  40.00  -89.45  0.88E-10
2016   5  11  12  40.05  -89.45  0.14E-10
2016   5  11  12  40.00  -89.40  0.63E-10
2016   5  11  12  40.05  -89.40  0.33E-10
2016   5  11  12  40.00  -89.35  0.45E-10
2016   5  11  12  40.05  -89.35  0.42E-10
2016   5  11  12  40.00  -89.30  0.30E-10
2016   5  11  12  40.05  -89.30  0.49E-10
2016   5  11  12  40.00  -89.25  0.22E-11
2016   5  11  12  40.05  -89.25  0.62E-10
2016   5  11  12  40.10  -89.25  0.29E-12
2016   5  11  12  40.00  -89.20  0.15E-12
2016   5  11  12  40.05  -89.20  0.41E-10
2016   5  11  12  40.05  -89.15  0.50E-11
