YEAR  MO  DA  HR    LAT     LON Rn2200010
1974   5   3  12 -24.25  -46.75  0.23E-11
1974   5   3  12 -24.20  -46.75  0.19E-11
1974   5   3  12 -24.40  -46.70  0.13E-11
1974   5   3  12 -24.30  -46.70  0.11E-11
1974   5   3  12 -24.25  -46.70  0.97E-11
1974   5   3  12 -24.20  -46.70  0.46E-11
1974   5   3  12 -24.15  -46.70  0.78E-12
1974   5   3  12 -24.10  -46.70  0.16E-11
1974   5   3  12 -24.30  -46.65  0.10E-10
1974   5   3  12 -24.25  -46.65  0.17E-10
1974   5   3  12 -24.20  -46.65  0.80E-11
1974   5   3  12 -24.15  -46.65  0.92E-11
1974   5   3  12 -24.10  -46.65  0.17E-11
1974   5   3  12 -24.05  -46.65  0.78E-12
1974   5   3  12 -24.40  -46.60  0.59E-11
1974   5   3  12 -24.35  -46.60  0.11E-10
1974   5   3  12 -24.30  -46.60  0.19E-10
1974   5   3  12 -24.25  -46.60  0.31E-10
1974   5   3  12 -24.20  -46.60  0.26E-10
1974   5   3  12 -24.15  -46.60  0.25E-10
1974   5   3  12 -24.10  -46.60  0.90E-11
1974   5   3  12 -24.05  -46.60  0.25E-11
1974   5   3  12 -24.00  -46.60  0.16E-11
1974   5   3  12 -24.35  -46.55  0.13E-10
1974   5   3  12 -24.30  -46.55  0.21E-10
1974   5   3  12 -24.25  -46.55  0.68E-10
1974   5   3  12 -24.20  -46.55  0.46E-10
1974   5   3  12 -24.15  -46.55  0.48E-10
1974   5   3  12 -24.10  -46.55  0.18E-10
1974   5   3  12 -24.05  -46.55  0.21E-10
1974   5   3  12 -24.00  -46.55  0.60E-11
1974   5   3  12 -23.95  -46.55  0.48E-11
1974   5   3  12 -23.90  -46.55  0.12E-11
1974   5   3  12 -24.40  -46.50  0.13E-11
1974   5   3  12 -24.35  -46.50  0.80E-11
1974   5   3  12 -24.30  -46.50  0.26E-10
1974   5   3  12 -24.25  -46.50  0.38E-10
1974   5   3  12 -24.20  -46.50  0.30E-10
1974   5   3  12 -24.15  -46.50  0.53E-10
1974   5   3  12 -24.10  -46.50  0.54E-10
1974   5   3  12 -24.05  -46.50  0.48E-10
1974   5   3  12 -24.00  -46.50  0.26E-10
1974   5   3  12 -23.95  -46.50  0.46E-10
1974   5   3  12 -23.90  -46.50  0.26E-10
1974   5   3  12 -23.85  -46.50  0.24E-11
1974   5   3  12 -24.35  -46.45  0.39E-11
1974   5   3  12 -24.30  -46.45  0.11E-10
1974   5   3  12 -24.25  -46.45  0.15E-10
1974   5   3  12 -24.20  -46.45  0.15E-10
1974   5   3  12 -24.15  -46.45  0.22E-10
1974   5   3  12 -24.10  -46.45  0.34E-10
1974   5   3  12 -24.05  -46.45  0.57E-10
1974   5   3  12 -24.00  -46.45  0.77E-10
1974   5   3  12 -23.95  -46.45  0.76E-10
1974   5   3  12 -23.90  -46.45  0.71E-10
1974   5   3  12 -23.85  -46.45  0.46E-10
1974   5   3  12 -24.40  -46.40  0.26E-11
1974   5   3  12 -24.30  -46.40  0.52E-11
1974   5   3  12 -24.25  -46.40  0.13E-11
1974   5   3  12 -24.20  -46.40  0.10E-10
1974   5   3  12 -24.15  -46.40  0.89E-11
1974   5   3  12 -24.10  -46.40  0.45E-11
1974   5   3  12 -24.05  -46.40  0.17E-10
1974   5   3  12 -24.00  -46.40  0.28E-10
1974   5   3  12 -23.95  -46.40  0.60E-10
1974   5   3  12 -23.90  -46.40  0.13E-09
1974   5   3  12 -23.85  -46.40  0.30E-09
1974   5   3  12 -24.20  -46.35  0.27E-11
1974   5   3  12 -24.15  -46.35  0.66E-11
1974   5   3  12 -24.10  -46.35  0.91E-12
1974   5   3  12 -24.05  -46.35  0.27E-11
1974   5   3  12 -24.00  -46.35  0.14E-11
1974   5   3  12 -23.95  -46.35  0.27E-11
1974   5   4   0 -24.20  -46.70  0.45E-11
1974   5   4   0 -24.15  -46.70  0.11E-11
1974   5   4   0 -24.40  -46.65  0.26E-11
1974   5   4   0 -24.30  -46.65  0.11E-11
1974   5   4   0 -24.25  -46.65  0.26E-11
1974   5   4   0 -24.20  -46.65  0.25E-11
1974   5   4   0 -24.15  -46.65  0.22E-11
1974   5   4   0 -24.10  -46.65  0.11E-11
1974   5   4   0 -24.05  -46.65  0.11E-11
1974   5   4   0 -23.85  -46.65  0.13E-11
1974   5   4   0 -24.30  -46.60  0.48E-11
1974   5   4   0 -24.25  -46.60  0.77E-11
1974   5   4   0 -24.20  -46.60  0.13E-10
1974   5   4   0 -24.15  -46.60  0.46E-11
1974   5   4   0 -24.10  -46.60  0.48E-11
1974   5   4   0 -23.85  -46.60  0.13E-11
1974   5   4   0 -23.80  -46.60  0.27E-11
1974   5   4   0 -24.40  -46.55  0.23E-11
1974   5   4   0 -24.25  -46.55  0.10E-10
1974   5   4   0 -24.20  -46.55  0.14E-10
1974   5   4   0 -24.15  -46.55  0.16E-10
1974   5   4   0 -24.10  -46.55  0.43E-11
1974   5   4   0 -24.00  -46.55  0.27E-11
1974   5   4   0 -23.95  -46.55  0.14E-11
1974   5   4   0 -23.85  -46.55  0.95E-11
1974   5   4   0 -23.80  -46.55  0.68E-11
1974   5   4   0 -23.75  -46.55  0.40E-11
1974   5   4   0 -24.35  -46.50  0.22E-11
1974   5   4   0 -24.30  -46.50  0.12E-10
1974   5   4   0 -24.25  -46.50  0.27E-10
1974   5   4   0 -24.20  -46.50  0.26E-10
1974   5   4   0 -24.15  -46.50  0.14E-10
1974   5   4   0 -24.10  -46.50  0.36E-11
1974   5   4   0 -24.05  -46.50  0.76E-11
1974   5   4   0 -24.00  -46.50  0.75E-11
1974   5   4   0 -23.95  -46.50  0.52E-11
1974   5   4   0 -23.90  -46.50  0.55E-11
1974   5   4   0 -23.85  -46.50  0.78E-11
1974   5   4   0 -23.80  -46.50  0.14E-10
1974   5   4   0 -23.75  -46.50  0.27E-11
1974   5   4   0 -23.70  -46.50  0.13E-11
1974   5   4   0 -24.40  -46.45  0.13E-11
1974   5   4   0 -24.35  -46.45  0.85E-11
1974   5   4   0 -24.30  -46.45  0.99E-11
1974   5   4   0 -24.25  -46.45  0.16E-10
1974   5   4   0 -24.20  -46.45  0.25E-10
1974   5   4   0 -24.15  -46.45  0.22E-10
1974   5   4   0 -24.10  -46.45  0.20E-10
1974   5   4   0 -24.05  -46.45  0.13E-10
1974   5   4   0 -24.00  -46.45  0.18E-10
1974   5   4   0 -23.95  -46.45  0.12E-10
1974   5   4   0 -23.90  -46.45  0.17E-10
1974   5   4   0 -23.85  -46.45  0.46E-10
1974   5   4   0 -23.80  -46.45  0.37E-10
1974   5   4   0 -23.75  -46.45  0.81E-11
1974   5   4   0 -23.70  -46.45  0.54E-11
1974   5   4   0 -24.40  -46.40  0.22E-11
1974   5   4   0 -24.35  -46.40  0.42E-11
1974   5   4   0 -24.30  -46.40  0.97E-11
1974   5   4   0 -24.25  -46.40  0.26E-10
1974   5   4   0 -24.20  -46.40  0.30E-10
1974   5   4   0 -24.15  -46.40  0.11E-10
1974   5   4   0 -24.10  -46.40  0.32E-10
1974   5   4   0 -24.05  -46.40  0.16E-10
1974   5   4   0 -24.00  -46.40  0.14E-10
1974   5   4   0 -23.95  -46.40  0.21E-10
1974   5   4   0 -23.90  -46.40  0.28E-10
1974   5   4   0 -23.85  -46.40  0.74E-10
1974   5   4   0 -23.80  -46.40  0.13E-09
1974   5   4   0 -23.75  -46.40  0.67E-11
1974   5   4   0 -23.70  -46.40  0.67E-11
1974   5   4   0 -23.65  -46.40  0.39E-11
1974   5   4   0 -23.50  -46.40  0.13E-11
1974   5   4   0 -24.35  -46.35  0.51E-11
1974   5   4   0 -24.30  -46.35  0.69E-11
1974   5   4   0 -24.25  -46.35  0.11E-10
1974   5   4   0 -24.20  -46.35  0.31E-10
1974   5   4   0 -24.15  -46.35  0.12E-10
1974   5   4   0 -24.10  -46.35  0.20E-10
1974   5   4   0 -24.05  -46.35  0.16E-10
1974   5   4   0 -24.00  -46.35  0.32E-10
1974   5   4   0 -23.95  -46.35  0.20E-10
1974   5   4   0 -23.90  -46.35  0.33E-10
1974   5   4   0 -23.85  -46.35  0.16E-09
1974   5   4   0 -23.80  -46.35  0.25E-09
1974   5   4   0 -23.75  -46.35  0.23E-10
1974   5   4   0 -23.70  -46.35  0.12E-10
1974   5   4   0 -23.65  -46.35  0.13E-11
1974   5   4   0 -24.45  -46.30  0.12E-11
1974   5   4   0 -24.40  -46.30  0.19E-11
1974   5   4   0 -24.35  -46.30  0.83E-12
1974   5   4   0 -24.30  -46.30  0.72E-11
1974   5   4   0 -24.25  -46.30  0.21E-10
1974   5   4   0 -24.20  -46.30  0.22E-10
1974   5   4   0 -24.15  -46.30  0.19E-10
1974   5   4   0 -24.10  -46.30  0.24E-10
1974   5   4   0 -24.05  -46.30  0.22E-10
1974   5   4   0 -24.00  -46.30  0.14E-10
1974   5   4   0 -23.95  -46.30  0.25E-10
1974   5   4   0 -23.90  -46.30  0.34E-10
1974   5   4   0 -23.85  -46.30  0.85E-10
1974   5   4   0 -23.80  -46.30  0.13E-09
1974   5   4   0 -23.75  -46.30  0.54E-10
1974   5   4   0 -23.70  -46.30  0.99E-11
1974   5   4   0 -23.65  -46.30  0.76E-11
1974   5   4   0 -24.35  -46.25  0.24E-11
1974   5   4   0 -24.30  -46.25  0.73E-11
1974   5   4   0 -24.25  -46.25  0.14E-10
1974   5   4   0 -24.20  -46.25  0.26E-10
1974   5   4   0 -24.15  -46.25  0.31E-10
1974   5   4   0 -24.10  -46.25  0.24E-10
1974   5   4   0 -24.05  -46.25  0.23E-10
1974   5   4   0 -24.00  -46.25  0.27E-10
1974   5   4   0 -23.95  -46.25  0.18E-10
1974   5   4   0 -23.90  -46.25  0.30E-10
1974   5   4   0 -23.85  -46.25  0.56E-10
1974   5   4   0 -23.80  -46.25  0.12E-09
1974   5   4   0 -23.75  -46.25  0.58E-10
1974   5   4   0 -23.70  -46.25  0.23E-10
1974   5   4   0 -23.65  -46.25  0.60E-11
1974   5   4   0 -23.60  -46.25  0.13E-11
1974   5   4   0 -23.45  -46.25  0.12E-11
1974   5   4   0 -24.35  -46.20  0.77E-11
1974   5   4   0 -24.30  -46.20  0.13E-10
1974   5   4   0 -24.25  -46.20  0.11E-10
1974   5   4   0 -24.20  -46.20  0.26E-10
1974   5   4   0 -24.15  -46.20  0.27E-10
1974   5   4   0 -24.10  -46.20  0.28E-10
1974   5   4   0 -24.05  -46.20  0.21E-10
1974   5   4   0 -24.00  -46.20  0.26E-10
1974   5   4   0 -23.95  -46.20  0.25E-10
1974   5   4   0 -23.90  -46.20  0.24E-10
1974   5   4   0 -23.85  -46.20  0.59E-10
1974   5   4   0 -23.80  -46.20  0.11E-09
1974   5   4   0 -23.75  -46.20  0.77E-10
1974   5   4   0 -23.70  -46.20  0.14E-10
1974   5   4   0 -23.65  -46.20  0.52E-11
1974   5   4   0 -23.60  -46.20  0.38E-11
1974   5   4   0 -24.30  -46.15  0.40E-11
1974   5   4   0 -24.25  -46.15  0.82E-11
1974   5   4   0 -24.20  -46.15  0.33E-10
1974   5   4   0 -24.15  -46.15  0.21E-10
1974   5   4   0 -24.10  -46.15  0.29E-10
1974   5   4   0 -24.05  -46.15  0.17E-10
1974   5   4   0 -24.00  -46.15  0.24E-10
1974   5   4   0 -23.95  -46.15  0.16E-10
1974   5   4   0 -23.90  -46.15  0.27E-10
1974   5   4   0 -23.85  -46.15  0.46E-10
1974   5   4   0 -23.80  -46.15  0.84E-10
1974   5   4   0 -23.75  -46.15  0.60E-10
1974   5   4   0 -23.70  -46.15  0.32E-10
1974   5   4   0 -23.65  -46.15  0.18E-10
1974   5   4   0 -23.60  -46.15  0.39E-11
1974   5   4   0 -23.55  -46.15  0.38E-11
1974   5   4   0 -24.30  -46.10  0.44E-11
1974   5   4   0 -24.25  -46.10  0.10E-10
1974   5   4   0 -24.20  -46.10  0.17E-10
1974   5   4   0 -24.15  -46.10  0.28E-10
