YEAR  MO  DA  HR    LAT     LON Rn2200010
2009   7  27  12 -23.80  -46.85  0.88E-12
2009   7  27  12 -23.85  -46.80  0.14E-10
2009   7  27  12 -23.80  -46.80  0.14E-10
2009   7  27  12 -23.90  -46.75  0.88E-12
2009   7  27  12 -23.85  -46.75  0.35E-10
2009   7  27  12 -23.80  -46.75  0.23E-10
2009   7  27  12 -23.75  -46.75  0.22E-11
2009   7  27  12 -23.90  -46.70  0.89E-12
2009   7  27  12 -23.85  -46.70  0.63E-10
2009   7  27  12 -23.80  -46.70  0.36E-10
2009   7  27  12 -23.75  -46.70  0.38E-11
2009   7  27  12 -23.90  -46.65  0.49E-11
2009   7  27  12 -23.85  -46.65  0.71E-10
2009   7  27  12 -23.80  -46.65  0.53E-10
2009   7  27  12 -23.75  -46.65  0.19E-11
2009   7  27  12 -23.90  -46.60  0.27E-11
2009   7  27  12 -23.85  -46.60  0.13E-09
2009   7  27  12 -23.80  -46.60  0.71E-10
2009   7  27  12 -23.85  -46.55  0.18E-09
2009   7  27  12 -23.80  -46.55  0.12E-09
2009   7  27  12 -23.85  -46.50  0.23E-09
2009   7  27  12 -23.80  -46.50  0.16E-09
2009   7  27  12 -23.85  -46.45  0.44E-09
2009   7  27  12 -23.80  -46.45  0.13E-09
2009   7  27  12 -23.85  -46.40  0.60E-09
2009   7  27  12 -23.80  -46.40  0.28E-09
2009   7  27  12 -23.85  -46.35  0.12E-10
2009   7  27  12 -23.80  -46.35  0.56E-09
2009   7  27  12 -23.75  -46.35  0.19E-10
2009   7  27  12 -23.80  -46.30  0.45E-10
2009   7  27  12 -23.75  -46.30  0.29E-10
2009   7  28   0 -23.75  -47.10  0.13E-11
2009   7  28   0 -23.70  -47.10  0.25E-11
2009   7  28   0 -23.65  -47.10  0.63E-11
2009   7  28   0 -23.60  -47.10  0.75E-11
2009   7  28   0 -23.55  -47.10  0.62E-11
2009   7  28   0 -23.50  -47.10  0.62E-11
2009   7  28   0 -23.90  -47.05  0.13E-11
2009   7  28   0 -23.85  -47.05  0.10E-10
2009   7  28   0 -23.80  -47.05  0.64E-11
