YEAR  MO  DA  HR    LAT     LON Rn2200010
2013   6  18  12 -23.70  -46.65  0.44E-10
2013   6  18  12 -23.65  -46.65  0.13E-11
2013   6  18  12 -23.75  -46.60  0.41E-10
2013   6  18  12 -23.70  -46.60  0.83E-10
2013   6  18  12 -23.65  -46.60  0.12E-10
2013   6  18  12 -23.80  -46.55  0.54E-11
2013   6  18  12 -23.75  -46.55  0.19E-09
2013   6  18  12 -23.70  -46.55  0.55E-10
2013   6  18  12 -23.65  -46.55  0.25E-10
2013   6  18  12 -23.60  -46.55  0.26E-11
2013   6  18  12 -23.80  -46.50  0.91E-10
2013   6  18  12 -23.75  -46.50  0.21E-09
2013   6  18  12 -23.70  -46.50  0.40E-10
2013   6  18  12 -23.65  -46.50  0.20E-10
2013   6  18  12 -23.60  -46.50  0.38E-11
2013   6  18  12 -23.80  -46.45  0.44E-09
2013   6  18  12 -23.75  -46.45  0.13E-09
2013   6  18  12 -23.70  -46.45  0.25E-10
2013   6  18  12 -23.65  -46.45  0.92E-11
2013   6  18  12 -23.60  -46.45  0.62E-11
2013   6  18  12 -23.85  -46.40  0.99E-10
2013   6  18  12 -23.80  -46.40  0.87E-09
2013   6  18  12 -23.75  -46.40  0.57E-10
2013   6  18  12 -23.70  -46.40  0.20E-10
2013   6  18  12 -23.65  -46.40  0.12E-10
2013   6  18  12 -23.60  -46.40  0.98E-11
2013   6  18  12 -23.55  -46.40  0.22E-11
2013   6  18  12 -23.85  -46.35  0.79E-10
2013   6  18  12 -23.80  -46.35  0.10E-09
2013   6  18  12 -23.75  -46.35  0.33E-10
2013   6  18  12 -23.70  -46.35  0.16E-10
2013   6  18  12 -23.65  -46.35  0.15E-10
2013   6  18  12 -23.60  -46.35  0.11E-10
2013   6  18  12 -23.55  -46.35  0.23E-11
2013   6  18  12 -23.85  -46.30  0.17E-11
2013   6  18  12 -23.80  -46.30  0.62E-10
2013   6  18  12 -23.75  -46.30  0.22E-10
2013   6  18  12 -23.70  -46.30  0.79E-11
2013   6  18  12 -23.65  -46.30  0.10E-10
2013   6  18  12 -23.60  -46.30  0.57E-11
2013   6  18  12 -23.55  -46.30  0.34E-11
2013   6  18  12 -23.80  -46.25  0.19E-10
2013   6  18  12 -23.75  -46.25  0.80E-11
2013   6  18  12 -23.70  -46.25  0.10E-10
2013   6  18  12 -23.65  -46.25  0.49E-11
2013   6  18  12 -23.60  -46.25  0.68E-11
2013   6  18  12 -23.55  -46.25  0.56E-11
2013   6  18  12 -23.80  -46.20  0.60E-11
2013   6  18  12 -23.75  -46.20  0.12E-10
2013   6  18  12 -23.70  -46.20  0.11E-10
2013   6  18  12 -23.65  -46.20  0.70E-11
2013   6  18  12 -23.60  -46.20  0.69E-11
2013   6  18  12 -23.55  -46.20  0.23E-11
2013   6  18  12 -23.80  -46.15  0.80E-12
2013   6  18  12 -23.75  -46.15  0.91E-11
2013   6  18  12 -23.70  -46.15  0.47E-11
2013   6  18  12 -23.65  -46.15  0.12E-10
2013   6  18  12 -23.70  -46.10  0.36E-11
2013   6  18  12 -23.65  -46.10  0.47E-11
2013   6  19   0 -23.80  -47.35  0.80E-12
2013   6  19   0 -23.50  -47.35  0.81E-12
2013   6  19   0 -23.65  -47.30  0.79E-12
2013   6  19   0 -23.90  -47.25  0.81E-12
