YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   2  14  12 -20.65  -48.00  0.12E-02
2022   2  14  12 -20.60  -48.00  0.21E-02
2022   2  14  12 -20.55  -48.00  0.24E-02
2022   2  14  12 -20.50  -48.00  0.18E-02
2022   2  14  12 -20.45  -48.00  0.21E-02
2022   2  14  12 -20.40  -48.00  0.24E-02
2022   2  14  12 -20.35  -48.00  0.30E-03
2022   2  14  12 -20.30  -48.00  0.90E-03
2022   2  14  12 -20.25  -48.00  0.60E-03
2022   2  14  12 -20.75  -47.95  0.12E-02
2022   2  14  12 -20.70  -47.95  0.38E-02
2022   2  14  12 -20.65  -47.95  0.51E-02
2022   2  14  12 -20.60  -47.95  0.63E-02
2022   2  14  12 -20.55  -47.95  0.72E-02
2022   2  14  12 -20.50  -47.95  0.88E-02
2022   2  14  12 -20.45  -47.95  0.16E-01
2022   2  14  12 -20.40  -47.95  0.14E-01
2022   2  14  12 -20.35  -47.95  0.18E-01
2022   2  14  12 -20.30  -47.95  0.23E-01
2022   2  14  12 -20.25  -47.95  0.18E-01
2022   2  14  12 -20.20  -47.95  0.23E-01
2022   2  14  12 -20.15  -47.95  0.23E-01
2022   2  14  12 -20.10  -47.95  0.85E-02
2022   2  14  12 -20.75  -47.90  0.29E-03
2022   2  14  12 -20.70  -47.90  0.63E-02
2022   2  14  12 -20.65  -47.90  0.64E-02
2022   2  14  12 -20.60  -47.90  0.10E-01
2022   2  14  12 -20.55  -47.90  0.12E-01
2022   2  14  12 -20.50  -47.90  0.10E-01
2022   2  14  12 -20.45  -47.90  0.17E-01
2022   2  14  12 -20.40  -47.90  0.20E-01
2022   2  14  12 -20.35  -47.90  0.26E-01
2022   2  14  12 -20.30  -47.90  0.29E-01
2022   2  14  12 -20.25  -47.90  0.41E-01
2022   2  14  12 -20.20  -47.90  0.53E-01
2022   2  14  12 -20.15  -47.90  0.79E-01
2022   2  14  12 -20.10  -47.90  0.11E+00
2022   2  14  12 -20.05  -47.90  0.21E+00
2022   2  14  12 -20.00  -47.90  0.28E+00
2022   2  14  12 -20.75  -47.85  0.11E-02
2022   2  14  12 -20.70  -47.85  0.41E-02
2022   2  14  12 -20.65  -47.85  0.66E-02
2022   2  14  12 -20.60  -47.85  0.48E-02
2022   2  14  12 -20.55  -47.85  0.56E-02
2022   2  14  12 -20.50  -47.85  0.81E-02
2022   2  14  12 -20.45  -47.85  0.90E-02
2022   2  14  12 -20.40  -47.85  0.13E-01
2022   2  14  12 -20.35  -47.85  0.16E-01
2022   2  14  12 -20.30  -47.85  0.22E-01
2022   2  14  12 -20.25  -47.85  0.29E-01
2022   2  14  12 -20.20  -47.85  0.21E-01
2022   2  14  12 -20.15  -47.85  0.54E-01
2022   2  14  12 -20.10  -47.85  0.68E-01
2022   2  14  12 -20.05  -47.85  0.19E+00
2022   2  14  12 -20.00  -47.85  0.15E+00
2022   2  14  12 -19.95  -47.85  0.15E+00
2022   2  14  12 -20.75  -47.80  0.58E-03
2022   2  14  12 -20.70  -47.80  0.30E-02
2022   2  14  12 -20.65  -47.80  0.25E-02
2022   2  14  12 -20.60  -47.80  0.19E-02
2022   2  14  12 -20.55  -47.80  0.16E-02
2022   2  14  12 -20.50  -47.80  0.29E-02
2022   2  14  12 -20.45  -47.80  0.31E-02
2022   2  14  12 -20.40  -47.80  0.42E-02
2022   2  14  12 -20.35  -47.80  0.85E-02
2022   2  14  12 -20.30  -47.80  0.11E-01
2022   2  14  12 -20.25  -47.80  0.13E-01
2022   2  14  12 -20.20  -47.80  0.23E-01
2022   2  14  12 -20.15  -47.80  0.20E-01
2022   2  14  12 -20.10  -47.80  0.22E-01
2022   2  14  12 -20.05  -47.80  0.61E-01
2022   2  14  12 -20.00  -47.80  0.33E-01
2022   2  14  12 -19.95  -47.80  0.63E-01
2022   2  14  12 -20.65  -47.75  0.29E-03
2022   2  14  12 -20.60  -47.75  0.26E-03
2022   2  14  12 -20.50  -47.75  0.52E-03
2022   2  14  12 -20.45  -47.75  0.78E-03
2022   2  14  12 -20.35  -47.75  0.52E-03
2022   2  14  12 -20.25  -47.75  0.26E-03
2022   2  14  12 -20.20  -47.75  0.97E-03
2022   2  14  12 -20.15  -47.75  0.21E-02
2022   2  14  12 -20.10  -47.75  0.74E-02
2022   2  14  12 -20.05  -47.75  0.53E-02
2022   2  14  12 -20.00  -47.75  0.97E-02
2022   2  14  12 -20.75  -47.65  0.29E-03
2022   2  14  12 -20.65  -47.60  0.30E-03
2022   2  15   0 -20.75  -48.05  0.17E-02
2022   2  15   0 -20.70  -48.05  0.30E-03
2022   2  15   0 -20.60  -48.05  0.29E-03
2022   2  15   0 -20.55  -48.05  0.58E-03
2022   2  15   0 -20.50  -48.05  0.29E-03
2022   2  15   0 -20.85  -48.00  0.29E-03
2022   2  15   0 -20.80  -48.00  0.20E-02
2022   2  15   0 -20.75  -48.00  0.29E-02
2022   2  15   0 -20.70  -48.00  0.32E-02
2022   2  15   0 -20.65  -48.00  0.15E-02
2022   2  15   0 -20.60  -48.00  0.38E-02
2022   2  15   0 -20.55  -48.00  0.20E-02
2022   2  15   0 -20.50  -48.00  0.15E-02
2022   2  15   0 -20.45  -48.00  0.70E-02
2022   2  15   0 -20.40  -48.00  0.64E-02
2022   2  15   0 -20.35  -48.00  0.56E-02
2022   2  15   0 -20.30  -48.00  0.80E-02
2022   2  15   0 -20.25  -48.00  0.92E-02
2022   2  15   0 -20.20  -48.00  0.42E-02
2022   2  15   0 -20.85  -47.95  0.29E-02
2022   2  15   0 -20.80  -47.95  0.75E-02
2022   2  15   0 -20.75  -47.95  0.61E-02
2022   2  15   0 -20.70  -47.95  0.53E-02
2022   2  15   0 -20.65  -47.95  0.38E-02
2022   2  15   0 -20.60  -47.95  0.35E-02
2022   2  15   0 -20.55  -47.95  0.35E-02
2022   2  15   0 -20.50  -47.95  0.29E-02
2022   2  15   0 -20.45  -47.95  0.70E-02
2022   2  15   0 -20.40  -47.95  0.81E-02
2022   2  15   0 -20.35  -47.95  0.91E-02
2022   2  15   0 -20.30  -47.95  0.94E-02
2022   2  15   0 -20.25  -47.95  0.15E-01
2022   2  15   0 -20.20  -47.95  0.28E-01
2022   2  15   0 -20.15  -47.95  0.31E-01
2022   2  15   0 -20.10  -47.95  0.39E-01
2022   2  15   0 -20.05  -47.95  0.12E-02
2022   2  15   0 -20.85  -47.90  0.45E-02
2022   2  15   0 -20.80  -47.90  0.11E-01
2022   2  15   0 -20.75  -47.90  0.46E-02
2022   2  15   0 -20.70  -47.90  0.53E-02
2022   2  15   0 -20.65  -47.90  0.23E-02
2022   2  15   0 -20.60  -47.90  0.20E-02
2022   2  15   0 -20.55  -47.90  0.40E-02
2022   2  15   0 -20.50  -47.90  0.75E-02
2022   2  15   0 -20.45  -47.90  0.20E-02
2022   2  15   0 -20.40  -47.90  0.52E-02
2022   2  15   0 -20.35  -47.90  0.32E-02
2022   2  15   0 -20.30  -47.90  0.61E-02
2022   2  15   0 -20.25  -47.90  0.10E-01
2022   2  15   0 -20.20  -47.90  0.12E-01
2022   2  15   0 -20.15  -47.90  0.13E-01
2022   2  15   0 -20.10  -47.90  0.33E-01
2022   2  15   0 -20.05  -47.90  0.10E+00
2022   2  15   0 -20.00  -47.90  0.54E+00
2022   2  15   0 -20.85  -47.85  0.94E-02
2022   2  15   0 -20.80  -47.85  0.71E-02
2022   2  15   0 -20.75  -47.85  0.59E-02
2022   2  15   0 -20.70  -47.85  0.40E-02
2022   2  15   0 -20.65  -47.85  0.27E-02
2022   2  15   0 -20.60  -47.85  0.20E-02
2022   2  15   0 -20.55  -47.85  0.37E-02
2022   2  15   0 -20.50  -47.85  0.32E-02
2022   2  15   0 -20.45  -47.85  0.26E-02
2022   2  15   0 -20.40  -47.85  0.32E-02
2022   2  15   0 -20.35  -47.85  0.46E-02
2022   2  15   0 -20.30  -47.85  0.29E-02
2022   2  15   0 -20.25  -47.85  0.61E-02
2022   2  15   0 -20.20  -47.85  0.59E-02
2022   2  15   0 -20.15  -47.85  0.10E-01
2022   2  15   0 -20.10  -47.85  0.12E-01
2022   2  15   0 -20.05  -47.85  0.38E-01
2022   2  15   0 -20.00  -47.85  0.59E+00
2022   2  15   0 -19.95  -47.85  0.61E-03
2022   2  15   0 -20.90  -47.80  0.28E-03
2022   2  15   0 -20.85  -47.80  0.75E-02
2022   2  15   0 -20.80  -47.80  0.55E-02
