YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   9   8  12 -21.35  -49.80  0.41E-03
2022   9   8  12 -21.30  -49.80  0.20E-03
2022   9   8  12 -21.35  -49.75  0.82E-03
2022   9   8  12 -21.30  -49.75  0.27E-02
2022   9   8  12 -21.25  -49.75  0.20E-03
2022   9   8  12 -21.30  -49.70  0.41E-02
2022   9   8  12 -21.25  -49.70  0.37E-02
2022   9   8  12 -21.20  -49.70  0.41E-03
2022   9   8  12 -21.30  -49.65  0.61E-03
2022   9   8  12 -21.25  -49.65  0.70E-02
2022   9   8  12 -21.20  -49.65  0.23E-02
2022   9   8  12 -21.25  -49.60  0.20E-02
2022   9   8  12 -21.20  -49.60  0.95E-02
2022   9   8  12 -21.15  -49.60  0.19E-02
2022   9   8  12 -21.25  -49.55  0.44E-03
2022   9   8  12 -21.20  -49.55  0.66E-02
2022   9   8  12 -21.15  -49.55  0.87E-02
2022   9   8  12 -21.10  -49.55  0.12E-02
2022   9   8  12 -21.20  -49.50  0.17E-02
2022   9   8  12 -21.15  -49.50  0.90E-02
2022   9   8  12 -21.10  -49.50  0.70E-02
2022   9   8  12 -21.05  -49.50  0.83E-03
2022   9   8  12 -21.15  -49.45  0.66E-02
2022   9   8  12 -21.10  -49.45  0.12E-01
2022   9   8  12 -21.05  -49.45  0.78E-02
2022   9   8  12 -21.00  -49.45  0.21E-03
2022   9   8  12 -21.15  -49.40  0.95E-03
2022   9   8  12 -21.10  -49.40  0.13E-01
2022   9   8  12 -21.05  -49.40  0.16E-01
2022   9   8  12 -21.00  -49.40  0.42E-02
2022   9   8  12 -21.10  -49.35  0.40E-02
2022   9   8  12 -21.05  -49.35  0.15E-01
2022   9   8  12 -21.00  -49.35  0.14E-01
2022   9   8  12 -20.95  -49.35  0.25E-02
2022   9   8  12 -21.10  -49.30  0.24E-03
2022   9   8  12 -21.05  -49.30  0.62E-02
2022   9   8  12 -21.00  -49.30  0.17E-01
2022   9   8  12 -20.95  -49.30  0.14E-01
2022   9   8  12 -20.90  -49.30  0.10E-02
2022   9   8  12 -21.05  -49.25  0.95E-03
2022   9   8  12 -21.00  -49.25  0.10E-01
2022   9   8  12 -20.95  -49.25  0.18E-01
2022   9   8  12 -20.90  -49.25  0.13E-01
2022   9   8  12 -20.85  -49.25  0.35E-03
2022   9   8  12 -21.00  -49.20  0.41E-02
2022   9   8  12 -20.95  -49.20  0.14E-01
2022   9   8  12 -20.90  -49.20  0.17E-01
2022   9   8  12 -20.85  -49.20  0.69E-02
