YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   2   3  12 -20.00  -48.20  0.12E-01
2022   2   3  12 -19.95  -48.20  0.16E-01
2022   2   3  12 -19.90  -48.20  0.40E-03
2022   2   3  12 -20.05  -48.15  0.34E-03
2022   2   3  12 -20.00  -48.15  0.24E-01
2022   2   3  12 -19.95  -48.15  0.16E-01
2022   2   3  12 -19.90  -48.15  0.45E-01
2022   2   3  12 -19.85  -48.15  0.78E-02
2022   2   3  12 -20.15  -48.10  0.34E-03
2022   2   3  12 -20.05  -48.10  0.76E-03
2022   2   3  12 -20.00  -48.10  0.34E-01
2022   2   3  12 -19.95  -48.10  0.37E-01
2022   2   3  12 -19.90  -48.10  0.32E-01
2022   2   3  12 -19.85  -48.10  0.46E-01
2022   2   3  12 -20.25  -48.05  0.35E-03
2022   2   3  12 -20.05  -48.05  0.68E-03
2022   2   3  12 -20.00  -48.05  0.62E-01
2022   2   3  12 -19.95  -48.05  0.38E-01
2022   2   3  12 -19.90  -48.05  0.27E-01
2022   2   3  12 -19.85  -48.05  0.50E-01
2022   2   3  12 -20.35  -48.00  0.34E-03
2022   2   3  12 -20.00  -48.00  0.10E+00
2022   2   3  12 -19.95  -48.00  0.51E-01
2022   2   3  12 -19.90  -48.00  0.40E-01
2022   2   3  12 -19.85  -48.00  0.71E-01
2022   2   3  12 -20.05  -47.95  0.35E-03
2022   2   3  12 -20.00  -47.95  0.14E+00
2022   2   3  12 -19.95  -47.95  0.89E-01
2022   2   3  12 -19.90  -47.95  0.52E-01
2022   2   3  12 -19.85  -47.95  0.94E-01
2022   2   3  12 -19.80  -47.95  0.60E-02
2022   2   3  12 -20.00  -47.90  0.32E+00
2022   2   3  12 -19.95  -47.90  0.25E+00
2022   2   3  12 -19.90  -47.90  0.10E+00
2022   2   3  12 -19.85  -47.90  0.15E+00
2022   2   3  12 -19.80  -47.90  0.32E-02
2022   2   3  12 -20.00  -47.85  0.27E+00
2022   2   3  12 -19.95  -47.85  0.57E+00
2022   2   3  12 -19.90  -47.85  0.27E+00
2022   2   3  12 -19.85  -47.85  0.13E+00
2022   2   4   0 -20.05  -48.40  0.25E-03
2022   2   4   0 -20.00  -48.40  0.88E-03
2022   2   4   0 -20.05  -48.35  0.70E-02
2022   2   4   0 -20.00  -48.35  0.77E-01
2022   2   4   0 -19.95  -48.35  0.94E-01
2022   2   4   0 -19.90  -48.35  0.40E-02
2022   2   4   0 -20.40  -48.30  0.25E-03
2022   2   4   0 -20.35  -48.30  0.25E-03
2022   2   4   0 -20.10  -48.30  0.11E-02
2022   2   4   0 -20.05  -48.30  0.76E-02
2022   2   4   0 -20.00  -48.30  0.38E-01
2022   2   4   0 -19.95  -48.30  0.17E+00
2022   2   4   0 -19.90  -48.30  0.46E-01
2022   2   4   0 -20.10  -48.25  0.18E-02
2022   2   4   0 -20.05  -48.25  0.87E-02
2022   2   4   0 -20.00  -48.25  0.27E-01
2022   2   4   0 -19.95  -48.25  0.72E-01
2022   2   4   0 -19.90  -48.25  0.74E-01
2022   2   4   0 -20.60  -48.20  0.39E-03
2022   2   4   0 -20.30  -48.20  0.25E-03
2022   2   4   0 -20.10  -48.20  0.22E-02
2022   2   4   0 -20.05  -48.20  0.90E-02
2022   2   4   0 -20.00  -48.20  0.15E-01
2022   2   4   0 -19.95  -48.20  0.36E-01
2022   2   4   0 -19.90  -48.20  0.71E-01
2022   2   4   0 -19.85  -48.20  0.29E-03
2022   2   4   0 -20.10  -48.15  0.14E-02
2022   2   4   0 -20.05  -48.15  0.11E-01
2022   2   4   0 -20.00  -48.15  0.12E-02
2022   2   4   0 -19.95  -48.15  0.87E-02
2022   2   4   0 -19.90  -48.15  0.28E-01
2022   2   4   0 -20.25  -48.10  0.19E-03
2022   2   4   0 -20.20  -48.10  0.25E-03
2022   2   4   0 -20.10  -48.10  0.13E-02
2022   2   4   0 -20.05  -48.10  0.11E-01
2022   2   4   0 -20.00  -48.10  0.81E-03
2022   2   4   0 -19.95  -48.10  0.46E-02
2022   2   4   0 -19.90  -48.10  0.24E-01
2022   2   4   0 -19.85  -48.10  0.37E-02
2022   2   4   0 -20.55  -48.05  0.25E-03
2022   2   4   0 -20.10  -48.05  0.48E-03
2022   2   4   0 -20.05  -48.05  0.65E-02
2022   2   4   0 -20.00  -48.05  0.86E-02
2022   2   4   0 -19.95  -48.05  0.15E-02
2022   2   4   0 -19.90  -48.05  0.18E-01
2022   2   4   0 -19.85  -48.05  0.11E-01
2022   2   4   0 -20.40  -48.00  0.16E-03
2022   2   4   0 -20.10  -48.00  0.48E-03
2022   2   4   0 -20.05  -48.00  0.15E-02
2022   2   4   0 -20.00  -48.00  0.32E-01
2022   2   4   0 -19.95  -48.00  0.11E-02
2022   2   4   0 -19.90  -48.00  0.15E-01
