YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   2  22  12 -20.15  -48.70  0.12E-01
2022   2  22  12 -20.15  -48.65  0.32E-01
2022   2  22  12 -20.10  -48.65  0.14E-02
2022   2  22  12 -20.15  -48.60  0.14E-01
2022   2  22  12 -20.10  -48.60  0.27E-01
2022   2  22  12 -20.15  -48.55  0.21E-02
2022   2  22  12 -20.10  -48.55  0.38E-01
2022   2  22  12 -20.15  -48.50  0.26E-03
2022   2  22  12 -20.10  -48.50  0.40E-01
2022   2  22  12 -20.10  -48.45  0.51E-01
2022   2  22  12 -20.10  -48.40  0.26E-01
2022   2  22  12 -20.05  -48.40  0.31E-01
2022   2  22  12 -20.10  -48.35  0.17E-01
2022   2  22  12 -20.05  -48.35  0.56E-01
2022   2  22  12 -20.10  -48.30  0.49E-02
2022   2  22  12 -20.05  -48.30  0.62E-01
2022   2  22  12 -20.10  -48.25  0.14E-02
2022   2  22  12 -20.05  -48.25  0.98E-01
2022   2  22  12 -20.05  -48.20  0.10E+00
2022   2  22  12 -20.05  -48.15  0.79E-01
2022   2  22  12 -20.00  -48.15  0.51E-01
2022   2  22  12 -20.05  -48.10  0.32E-01
2022   2  22  12 -20.00  -48.10  0.15E+00
2022   2  22  12 -20.05  -48.05  0.22E-01
2022   2  22  12 -20.00  -48.05  0.15E+00
2022   2  22  12 -20.05  -48.00  0.22E-02
2022   2  22  12 -20.00  -48.00  0.25E+00
2022   2  22  12 -20.00  -47.95  0.41E+00
2022   2  22  12 -20.00  -47.90  0.51E+00
2022   2  22  12 -20.00  -47.85  0.13E-01
2022   2  22  12 -19.95  -47.85  0.62E-03
2022   2  23   0 -19.85  -48.85  0.31E-03
2022   2  23   0 -19.80  -48.85  0.23E-03
2022   2  23   0 -19.85  -48.80  0.35E-03
2022   2  23   0 -19.80  -48.80  0.58E-03
2022   2  23   0 -19.75  -48.80  0.16E-02
2022   2  23   0 -19.85  -48.75  0.13E-02
2022   2  23   0 -19.80  -48.75  0.14E-02
2022   2  23   0 -19.75  -48.75  0.20E-02
2022   2  23   0 -20.15  -48.70  0.15E-02
2022   2  23   0 -19.85  -48.70  0.36E-03
2022   2  23   0 -19.80  -48.70  0.16E-02
2022   2  23   0 -19.75  -48.70  0.36E-03
2022   2  23   0 -20.15  -48.65  0.52E-02
2022   2  23   0 -20.00  -48.65  0.48E-03
2022   2  23   0 -19.95  -48.65  0.73E-03
2022   2  23   0 -19.90  -48.65  0.18E-02
2022   2  23   0 -19.85  -48.65  0.47E-03
2022   2  23   0 -19.80  -48.65  0.14E-02
2022   2  23   0 -19.75  -48.65  0.36E-03
2022   2  23   0 -20.15  -48.60  0.11E-02
2022   2  23   0 -20.10  -48.60  0.23E-02
2022   2  23   0 -19.90  -48.60  0.73E-03
2022   2  23   0 -19.85  -48.60  0.36E-03
2022   2  23   0 -19.80  -48.60  0.18E-02
2022   2  23   0 -19.75  -48.60  0.19E-02
2022   2  23   0 -19.70  -48.60  0.81E-03
2022   2  23   0 -20.10  -48.55  0.46E-02
2022   2  23   0 -19.90  -48.55  0.37E-03
2022   2  23   0 -19.75  -48.55  0.27E-02
2022   2  23   0 -20.10  -48.50  0.47E-02
2022   2  23   0 -19.80  -48.50  0.92E-03
2022   2  23   0 -19.75  -48.50  0.10E-02
2022   2  23   0 -19.70  -48.50  0.23E-02
2022   2  23   0 -20.10  -48.45  0.41E-02
2022   2  23   0 -20.05  -48.45  0.12E-02
2022   2  23   0 -19.95  -48.45  0.11E-02
2022   2  23   0 -19.75  -48.45  0.15E-02
2022   2  23   0 -19.70  -48.45  0.13E-02
2022   2  23   0 -19.65  -48.45  0.27E-03
2022   2  23   0 -20.10  -48.40  0.24E-02
2022   2  23   0 -20.05  -48.40  0.12E-02
2022   2  23   0 -19.85  -48.40  0.11E-02
2022   2  23   0 -19.80  -48.40  0.37E-03
2022   2  23   0 -19.75  -48.40  0.37E-03
2022   2  23   0 -19.70  -48.40  0.33E-02
2022   2  23   0 -20.05  -48.35  0.35E-02
2022   2  23   0 -20.00  -48.35  0.12E-02
2022   2  23   0 -19.95  -48.35  0.11E-02
2022   2  23   0 -19.90  -48.35  0.57E-03
2022   2  23   0 -19.75  -48.35  0.18E-02
2022   2  23   0 -19.70  -48.35  0.20E-02
2022   2  23   0 -19.65  -48.35  0.11E-02
2022   2  23   0 -20.05  -48.30  0.23E-02
2022   2  23   0 -19.95  -48.30  0.17E-02
2022   2  23   0 -19.90  -48.30  0.56E-03
2022   2  23   0 -19.85  -48.30  0.95E-03
2022   2  23   0 -19.80  -48.30  0.19E-02
2022   2  23   0 -19.75  -48.30  0.91E-03
2022   2  23   0 -19.70  -48.30  0.12E-02
2022   2  23   0 -19.65  -48.30  0.24E-02
2022   2  23   0 -20.05  -48.25  0.52E-02
2022   2  23   0 -19.85  -48.25  0.13E-02
2022   2  23   0 -19.80  -48.25  0.37E-03
2022   2  23   0 -19.75  -48.25  0.37E-03
2022   2  23   0 -19.70  -48.25  0.54E-03
2022   2  23   0 -19.65  -48.25  0.18E-02
2022   2  23   0 -19.55  -48.25  0.54E-03
2022   2  23   0 -20.05  -48.20  0.29E-02
2022   2  23   0 -20.00  -48.20  0.29E-02
2022   2  23   0 -19.95  -48.20  0.28E-02
2022   2  23   0 -19.90  -48.20  0.17E-02
2022   2  23   0 -19.85  -48.20  0.56E-03
2022   2  23   0 -19.75  -48.20  0.37E-03
2022   2  23   0 -19.70  -48.20  0.13E-02
2022   2  23   0 -19.65  -48.20  0.63E-03
2022   2  23   0 -19.60  -48.20  0.54E-03
