YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   2   4  12 -20.05  -47.85  0.28E-01
2022   2   4  12 -20.00  -47.85  0.77E+00
2022   2   4  12 -19.95  -47.85  0.56E-01
2022   2   4  12 -20.10  -47.80  0.49E-02
2022   2   4  12 -20.05  -47.80  0.47E-01
2022   2   4  12 -20.00  -47.80  0.21E+00
2022   2   4  12 -19.95  -47.80  0.15E+00
2022   2   4  12 -20.15  -47.75  0.25E-03
2022   2   4  12 -20.10  -47.75  0.82E-02
2022   2   4  12 -20.05  -47.75  0.24E-01
2022   2   4  12 -20.00  -47.75  0.10E+00
2022   2   4  12 -19.95  -47.75  0.14E+00
2022   2   4  12 -20.15  -47.70  0.14E-02
2022   2   4  12 -20.10  -47.70  0.65E-02
2022   2   4  12 -20.05  -47.70  0.14E-01
2022   2   4  12 -20.00  -47.70  0.80E-01
2022   2   4  12 -19.95  -47.70  0.12E+00
2022   2   4  12 -20.15  -47.65  0.72E-03
2022   2   4  12 -20.10  -47.65  0.68E-02
2022   2   4  12 -20.05  -47.65  0.15E-01
2022   2   4  12 -20.00  -47.65  0.52E-01
2022   2   4  12 -19.95  -47.65  0.12E+00
2022   2   4  12 -20.15  -47.60  0.96E-03
2022   2   4  12 -20.10  -47.60  0.70E-02
2022   2   4  12 -20.05  -47.60  0.83E-02
2022   2   4  12 -20.00  -47.60  0.40E-01
2022   2   4  12 -19.95  -47.60  0.93E-01
2022   2   4  12 -19.90  -47.60  0.16E-01
2022   2   4  12 -20.10  -47.55  0.62E-02
2022   2   4  12 -20.05  -47.55  0.62E-02
2022   2   4  12 -20.00  -47.55  0.40E-01
2022   2   4  12 -19.95  -47.55  0.60E-01
2022   2   4  12 -19.90  -47.55  0.34E-01
2022   2   4  12 -20.10  -47.50  0.12E-02
2022   2   4  12 -20.05  -47.50  0.81E-02
2022   2   4  12 -20.00  -47.50  0.26E-01
2022   2   4  12 -19.95  -47.50  0.42E-01
2022   2   4  12 -19.90  -47.50  0.40E-01
2022   2   4  12 -20.10  -47.45  0.21E-02
2022   2   4  12 -20.05  -47.45  0.40E-02
2022   2   4  12 -20.00  -47.45  0.15E-01
2022   2   4  12 -19.95  -47.45  0.23E-01
2022   2   4  12 -19.90  -47.45  0.42E-01
2022   2   4  12 -20.10  -47.40  0.23E-03
2022   2   4  12 -20.05  -47.40  0.39E-02
2022   2   4  12 -20.00  -47.40  0.15E-01
2022   2   4  12 -19.95  -47.40  0.11E-01
2022   2   4  12 -19.90  -47.40  0.23E-01
2022   2   4  12 -19.85  -47.40  0.18E-02
2022   2   4  12 -20.05  -47.35  0.18E-02
2022   2   4  12 -20.00  -47.35  0.72E-02
2022   2   4  12 -19.95  -47.35  0.35E-02
2022   2   4  12 -19.90  -47.35  0.11E-01
2022   2   4  12 -19.85  -47.35  0.16E-02
2022   2   4  12 -20.00  -47.30  0.21E-02
2022   2   4  12 -19.95  -47.30  0.16E-02
2022   2   4  12 -19.90  -47.30  0.85E-02
2022   2   4  12 -19.85  -47.30  0.26E-02
2022   2   4  12 -20.00  -47.25  0.23E-03
2022   2   4  12 -19.95  -47.25  0.31E-02
2022   2   4  12 -19.90  -47.25  0.28E-02
2022   2   4  12 -19.85  -47.25  0.95E-03
2022   2   4  12 -19.95  -47.20  0.84E-03
